id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
david002,0,13,5,2,3,3,74,1,0,4,1,0,0,0,19,17,0,0,0,0
johnj008,0,5,3,1,1,1,29,1,0,3,0,0,0,0,9,8,0,0,0,0
zimmj001,0,6,1,1,0,0,34,2,0,1,0,0,0,0,8,7,0,0,0,0
venam002,0,1,0,1,1,1,7,0,0,0,0,0,0,0,2,1,0,0,0,0
wettj001,0,2,1,0,0,0,10,0,0,1,0,0,0,0,3,3,0,0,0,0
suzum001,1,11,7,4,6,6,94,3,0,7,0,0,0,0,21,17,0,0,0,0
fussc001,1,5,1,1,0,0,35,1,0,1,0,0,0,0,7,6,0,0,0,0
spolp001,1,5,0,0,0,0,11,0,0,0,0,0,0,0,4,4,0,0,0,0
wilsk001,1,3,2,0,0,0,18,0,0,2,0,0,0,0,5,5,0,0,0,0
mulls002,1,3,1,1,0,0,25,1,0,1,0,0,0,0,5,4,0,0,0,0
