id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
petta001,0,20,9,1,2,2,108,2,0,8,1,0,0,0,28,26,0,1,0,0
nelsj001,0,2,1,0,0,0,18,2,0,1,0,0,0,0,3,3,0,0,0,0
rivem002,0,5,0,0,0,0,25,0,0,0,0,0,0,0,5,5,0,0,0,0
selea001,1,18,9,0,4,4,90,4,2,6,1,0,0,0,27,27,0,0,0,0
tomkb001,1,7,3,2,4,4,60,3,0,3,0,0,1,0,11,9,0,0,0,0
ramsr001,1,2,1,0,0,0,10,0,0,1,0,0,0,0,3,2,0,0,1,0
