id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
garcf002,0,20,3,2,0,0,103,8,0,2,1,0,0,1,25,22,0,0,0,0
panij001,0,3,1,0,0,0,18,3,0,1,0,0,0,0,4,4,0,0,0,0
rhoda001,0,1,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0
sasak001,0,3,2,0,0,0,27,1,0,2,0,0,0,0,5,5,0,0,0,0
neagd001,1,17,3,3,2,2,112,3,1,1,1,0,0,0,23,20,0,0,0,0
nelsj001,1,7,1,0,0,0,51,4,0,1,0,0,0,0,8,8,0,0,0,0
choar001,1,1,0,0,0,0,6,1,0,0,0,0,0,0,1,1,0,0,0,0
grimj001,1,2,1,1,0,0,13,1,0,1,0,0,0,0,4,3,0,0,0,0
