id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
hampm001,0,21,6,3,0,0,120,4,0,5,1,0,1,0,30,27,0,0,0,0
franj001,0,3,1,0,0,0,16,1,0,1,0,0,0,0,4,4,0,0,0,0
benia001,0,3,2,0,2,0,21,0,0,1,1,0,0,0,6,6,0,0,0,0
kiled001,1,21,5,2,3,3,85,1,0,3,2,0,1,0,28,25,0,0,1,0
jamem001,1,3,3,0,3,3,25,0,2,1,0,0,0,1,7,6,0,0,0,0
chrij002,1,3,0,0,0,0,8,1,0,0,0,0,0,0,2,2,0,0,0,0
