id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
kiled001,0,9,8,3,7,7,73,2,0,2,6,0,0,0,19,16,0,0,0,1
jamem001,0,3,1,0,1,1,10,0,1,0,0,0,0,0,3,3,0,0,0,0
timlm001,0,6,0,1,2,0,29,0,0,0,0,0,0,1,10,6,0,1,1,0
morrm001,0,3,0,0,0,0,14,0,0,0,0,0,0,0,3,3,0,0,0,0
chrij002,0,3,0,0,0,0,14,0,0,0,0,0,0,0,3,3,0,0,0,0
joneb003,1,12,6,0,6,6,71,2,2,2,2,0,0,0,18,17,0,1,0,0
ruscg001,1,9,3,0,0,0,39,2,0,3,0,0,0,0,11,10,0,0,1,0
franj001,1,3,1,1,0,0,15,1,0,1,0,0,0,0,5,4,0,0,0,0
benia001,1,3,1,1,0,0,26,1,0,1,0,0,0,0,5,4,0,0,0,0
