advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,11,1,vinaf001,,,,0,3,BCX,hampm001,0,0,vinaf001 singles. ,vinaf001,0,G
,10,1,vinaf001,,,,1,6,1BX,hampm001,1,0,,polap001,0,F
,32,1,vinaf001,,,,2,14,1BCF1BBS,hampm001,1,0,edmoj001 strikes out. ,edmoj001,0,
,31,1,vinaf001,,,,3,20,1FBBBX,hampm001,1,0,,davie001,0,G
,12,1,peret004,,,,4,5,BCCFX,hentp001,0,0,peret004 singles. ,peret004,1,G
peret004 to 3B. ,10,1,,,peret004,alfoe001,5,8,B1S,hentp001,0,0,peret004 steals 2B. ,alfoe001,1,
peret004 scores. ,11,1,alfoe001,,,,6,12,B1SX,hentp001,0,1,alfoe001 singles. ,alfoe001,1,G
alfoe001 to 2B. ,30,1,piazm001,alfoe001,,,7,16,BBBB,hentp001,0,0,piazm001 walks. ,piazm001,1,
alfoe001 scores. piazm001 to 3B. ,01,1,ventr001,,piazm001,,8,18,CX,hentp001,0,1,ventr001 singles. ,ventr001,1,L
piazm001 scores. zeilt001 to 1B. ventr001 out. ,21,1,zeilt001,,,,9,22,BBCX,hentp001,1,1,zeilt001 reaches on fielder's choice. ,zeilt001,1,G
zeilt001 to 2B. ,31,1,agbab001,zeilt001,,,10,27,BBCBB,hentp001,0,0,agbab001 walks. ,agbab001,1,
zeilt001 to 3B. agbab001 to 2B. ,01,1,paytj001,agbab001,zeilt001,,11,29,CX,hentp001,0,0,paytj001 singles. ,paytj001,1,L
,11,1,paytj001,agbab001,zeilt001,,12,32,FBX,hentp001,1,0,,bordm001,1,P
,22,1,paytj001,agbab001,zeilt001,,13,37,SSBBC,hentp001,1,0,hampm001 strikes out. ,hampm001,1,
,22,2,,,,,14,26,BCCFBX,hampm001,1,0,,clarw001,0,G
,11,2,,,,,15,29,CBX,hampm001,1,0,,rente001,0,G
,31,2,,,,,16,34,BBBCX,hampm001,1,0,,lankr001,0,P
,00,2,,,,,17,38,X,hentp001,1,0,,peret004,1,L
,10,2,,,,,18,40,BX,hentp001,1,0,,alfoe001,1,F
,31,2,,,,,19,45,FBBBX,hentp001,1,0,,piazm001,1,G
,01,3,,,,,20,36,CX,hampm001,1,0,,hernc001,0,G
,01,3,hentp001,,,,21,38,FX,hampm001,0,0,hentp001 singles. ,hentp001,0,L
hentp001 out. ,00,3,vinaf001,,,,22,39,X,hampm001,1,0,vinaf001 reaches on fielder's choice. ,vinaf001,0,G
,02,3,vinaf001,,,,23,42,FFC,hampm001,1,0,polap001 strikes out. ,polap001,0,
,32,3,ventr001,,,,24,54,BCBBSFFFB,hentp001,0,0,ventr001 walks. ,ventr001,1,
,22,3,ventr001,,,,25,59,>FBFBC,hentp001,1,0,zeilt001 strikes out. ,zeilt001,1,
ventr001 to 2B. ,31,3,agbab001,ventr001,,,26,64,BF*BBB,hentp001,0,0,agbab001 walks. ,agbab001,1,
,11,3,agbab001,ventr001,,,27,67,BCX,hentp001,1,0,,paytj001,1,F
,01,3,agbab001,ventr001,,,28,69,FX,hentp001,1,0,,bordm001,1,F
,22,4,,,,,29,47,CBBFS,hampm001,1,0,edmoj001 strikes out. ,edmoj001,0,
,22,4,,,,,30,52,CBCBX,hampm001,1,0,,davie001,0,G
,22,4,clarw001,,,,31,57,BSSBX,hampm001,0,0,clarw001 singles. ,clarw001,0,L
,22,4,clarw001,,,,32,62,BSSBS,hampm001,1,0,rente001 strikes out. ,rente001,0,
,22,4,,,,,33,74,FBFBX,hentp001,1,0,,hampm001,1,F
,11,4,peret004,,,,34,77,CBX,hentp001,0,0,peret004 singles. ,peret004,1,G
,20,4,peret004,,,,35,82,11BBX,hentp001,1,0,,alfoe001,1,P
peret004 to 3B. ,31,4,,piazm001,peret004,,36,88,1BCB*BX,hentp001,0,0,piazm001 doubles. ,piazm001,1,L
,30,4,ventr001,piazm001,peret004,,37,92,BBBB,hentp001,0,0,ventr001 walks. ,ventr001,1,
