id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
leita001,0,21,8,0,3,3,125,9,0,4,4,0,0,0,29,28,0,1,0,0
franj001,0,2,1,1,2,2,18,0,0,1,0,0,1,0,4,3,0,0,0,0
wendt001,0,1,1,1,0,0,14,1,0,0,1,0,0,0,3,2,0,0,0,1
benia001,0,3,0,1,0,0,20,1,0,0,0,0,0,0,4,3,0,0,0,0
ankir001,1,2,1,3,2,2,34,1,0,0,1,0,1,0,6,2,0,0,1,0
reamb001,1,13,3,3,1,1,82,6,1,1,0,1,0,0,20,17,0,0,0,1
morrm001,1,8,3,2,2,2,51,2,0,2,1,0,0,0,13,11,0,0,0,1
vered001,1,1,1,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0
timlm001,1,3,1,0,1,0,18,0,0,1,0,0,0,0,5,4,0,1,0,0
