id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
mlicd001,0,18,9,4,5,5,101,1,0,4,4,1,0,0,31,27,0,0,0,1
pattd001,0,3,1,0,0,0,12,1,0,1,0,0,0,0,3,3,0,0,0,0
brocd001,0,3,1,0,1,1,10,1,1,0,0,0,0,0,4,4,0,0,0,0
andem002,0,6,1,0,0,0,33,1,0,1,0,0,0,0,7,7,0,0,0,0
jonet003,0,3,0,0,0,0,15,1,0,0,0,0,0,0,3,3,0,0,0,0
milte001,1,21,7,2,6,5,110,3,2,4,1,0,0,1,32,28,0,0,0,0
hawkl001,1,8,0,0,0,0,29,2,0,0,0,0,0,0,8,8,0,0,0,0
millt001,1,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
wellb002,1,2,2,0,2,1,12,0,0,1,1,0,0,0,4,4,0,0,0,0
guare001,1,2,1,0,0,0,16,1,0,1,0,0,0,0,3,3,0,0,0,0
