advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,02,1,bellr002,,,,0,3,FFX,radkb001,0,0,bellr002 singles. ,bellr002,0,
bellr002 scores. ,00,1,,,,,1,4,X,radkb001,0,2,grism001 homers. ,grism001,0,
,11,1,,,,,2,7,BFX,radkb001,1,0,burnj001 grounds out. ,burnj001,0,G
,00,1,,jenkg001,,,3,8,X,radkb001,0,0,jenkg001 doubles. ,jenkg001,0,
,30,1,,jenkg001,,,4,12,BBBX,radkb001,1,0,hayec001 grounds out. ,hayec001,0,G
,22,1,,jenkg001,,,5,18,BCCFBS,radkb001,1,0,sweem001 strikes out. ,sweem001,0,
,12,1,,,,,6,6,CSFFBX,snydj001,1,0,jonej003 grounds out. ,jonej003,1,G
,30,1,guzmc001,,,,7,10,BBBB,snydj001,0,0,guzmc001 walks. ,guzmc001,1,
guzmc001 scores. ,32,1,,,lawtm002,,8,16,BCBBFX,snydj001,0,1,lawtm002 triples. ,lawtm002,1,
lawtm002 out. coomr001 to 1B. ,01,1,coomr001,,,,9,18,CX,snydj001,1,0,coomr001 hits into a fielder's choice. ,coomr001,1,
,11,1,coomr001,,,,10,21,CBX,snydj001,1,0,ortid001 grounds out. ,ortid001,1,G
,00,2,hernj001,,,,11,19,X,radkb001,0,0,hernj001 singles. ,hernj001,0,
hernj001 to 3B. ,10,2,casar001,,hernj001,,12,21,BX,radkb001,0,0,casar001 singles. ,casar001,0,
hernj001 out. casar001 to 2B. peres001 to 1B. ,01,2,peres001,casar001,,,13,23,CX,radkb001,1,0,peres001 hits into a fielder's choice. ,peres001,0,
casar001 to 3B. ,01,2,peres001,,casar001,,14,25,CX,radkb001,1,0,,bellr002,0,F
,21,2,,peres001,casar001,grism001,15,29,BBFB,radkb001,0,0,peres001 steals 2B. ,grism001,0,
,31,2,grism001,peres001,casar001,,16,34,BBFBB,radkb001,0,0,grism001 walks. ,grism001,0,
,22,2,grism001,peres001,casar001,,17,41,FBSFBFX,radkb001,1,0,burnj001 grounds out. ,burnj001,0,G
,01,2,,,,,18,23,CX,snydj001,1,0,cummm001 grounds out. ,cummm001,1,G
,21,2,lecrm001,,,,19,27,CBBH,snydj001,0,0,lecrm001 hit by pitch. ,lecrm001,1,
,10,2,lecrm001,,,,20,29,BX,snydj001,1,0,,koskc001,1,F
,22,2,lecrm001,,,,21,34,BBFFS,snydj001,1,0,hockd001 strikes out. ,hockd001,1,
,02,3,,,,,22,44,CFX,radkb001,1,0,jenkg001 grounds out. ,jenkg001,0,G
,10,3,hayec001,,,,23,46,BX,radkb001,0,0,hayec001 singles. ,hayec001,0,
hayec001 to 2B. ,22,3,sweem001,hayec001,,,24,51,CBFBX,radkb001,0,0,sweem001 singles. ,sweem001,0,
,32,3,sweem001,,,,25,57,CBBFBS,radkb001,2,0,hernj001 strikes out. hayec001 caught stealing. ,hernj001,0,
,00,3,,,,,26,35,X,snydj001,1,0,,jonej003,1,F
,12,3,,,,,27,40,CCBFS,snydj001,1,0,guzmc001 strikes out. ,guzmc001,1,
,31,3,lawtm002,,,,28,45,BFBBB,snydj001,0,0,lawtm002 walks. ,lawtm002,1,
lawtm002 to 2B. ,12,3,coomr001,lawtm002,,,29,49,SFBX,snydj001,0,0,coomr001 singles. ,coomr001,1,
,12,3,coomr001,lawtm002,,,30,53,SBFX,snydj001,1,0,ortid001 grounds out. ,ortid001,1,G
,00,4,,,,,31,58,X,radkb001,1,0,,casar001,0,P
,11,4,,,,,32,61,BFX,radkb001,1,0,peres001 grounds out. ,peres001,0,G
,12,4,,,,,33,66,BCSFX,radkb001,1,0,bellr002 grounds out. ,bellr002,0,G
,12,4,,cummm001,,,34,57,CCBX,snydj001,0,0,cummm001 doubles. ,cummm001,1,
,02,4,,cummm001,,,35,60,FFS,snydj001,1,0,lecrm001 strikes out. ,lecrm001,1,
cummm001 to 3B. ,32,4,,,cummm001,,36,66,BFBBCX,snydj001,1,0,koskc001 grounds out. ,koskc001,1,G
cummm001 scores. ,22,4,hockd001,,,,37,72,CCBBFX,snydj001,0,1,hockd001 singles. ,hockd001,1,
hockd001 to 2B. ,30,4,jonej003,hockd001,,,38,76,BBBX,snydj001,0,0,jonej003 singles. ,jonej003,1,
hockd001 scores. jonej003 to 3B. guzmc001 to 2B. ,22,4,,guzmc001,jonej003,,39,81,CFBBX,snydj001,0,1,guzmc001 singles. ,guzmc001,1,
,30,4,lawtm002,guzmc001,jonej003,,40,85,IIII,snydj001,0,0,lawtm002 intentionally walks. ,lawtm002,1,
,00,4,lawtm002,guzmc001,jonej003,,41,86,X,snydj001,1,0,,coomr001,1,P
,12,5,grism001,,,,42,71,FBFFX,radkb001,0,0,grism001 singles. ,grism001,0,
,10,5,,grism001,,burnj001,43,73,BS,radkb001,0,0,grism001 steals 2B. ,burnj001,0,
grism001 to 3B. ,11,5,,,grism001,,44,76,BSX,radkb001,1,0,,burnj001,0,F
grism001 scores. jenkg001 to 1B. ,21,5,jenkg001,,,,45,80,CBBX,radkb001,0,1,jenkg001 hits into a fielder's choice. ,jenkg001,0,
,31,5,,jenkg001,,hayec001,46,85,BBFBC,radkb001,0,0,jenkg001 steals 2B. ,hayec001,0,
,32,5,hayec001,jenkg001,,,47,91,BBFBCB,radkb001,0,0,hayec001 walks. ,hayec001,0,
jenkg001 scores. hayec001 to 3B. ,22,5,sweem001,,hayec001,,48,97,FBFFBX,radkb001,0,1,sweem001 singles. ,sweem001,0,
,21,5,,,hayec001,,49,101,BFBX,radkb001,2,0,Double Play. ,hernj001,0,
,22,5,,,,,50,93,CFBBFFX,snydj001,1,0,,ortid001,1,
,00,5,cummm001,,,,51,94,X,snydj001,0,0,cummm001 singles. ,cummm001,1,
,00,5,cummm001,,,,52,95,X,snydj001,1,0,,lecrm001,1,L
,32,5,cummm001,,,,53,101,BCBSBX,snydj001,1,0,koskc001 grounds out. ,koskc001,1,G
,32,6,casar001,,,,54,108,BFBFBFX,radkb001,0,0,casar001 singles. ,casar001,0,
,12,6,casar001,,,,55,112,LLBX,radkb001,1,0,,peres001,0,L
,32,6,,,,,56,118,CBCBBS,radkb001,2,0,bellr002 strikes out. casar001 caught stealing. ,bellr002,0,
,20,6,,hockd001,,,57,104,BBX,snydj001,0,0,hockd001 doubles. ,hockd001,1,
,02,6,,hockd001,,,58,107,SCS,snydj001,1,0,jonej003 strikes out. ,jonej003,1,
hockd001 to 3B. ,11,6,,,hockd001,,59,110,CBX,snydj001,1,0,,guzmc001,1,F
,30,6,lawtm002,,hockd001,,60,114,IIII,snydj001,0,0,lawtm002 intentionally walks. ,lawtm002,1,
,21,6,lawtm002,,hockd001,,62,4,BCBX,weatd001,1,0,,coomr001,1,P
grism001 to 2B. ,22,7,,grism001,,,63,125,FSBFFBX,radkb001,0,0,grism001 reaches on error. ,grism001,0,G
