advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,11,1,,,,,0,3,BFX,redmm002,1,0,bellr002 grounds out. ,bellr002,0,G
,02,1,,,,,1,6,CCS,redmm002,1,0,moutj001 strikes out. ,moutj001,0,
,21,1,,,,,2,10,SBBX,redmm002,1,0,,burnj001,0,F
,10,1,,,,,3,2,BX,haynj001,1,0,jonej003 grounds out. ,jonej003,1,G
,32,1,,,,,4,8,BCCBBX,haynj001,1,0,guzmc001 grounds out. ,guzmc001,1,G
,00,1,,,,,5,9,X,haynj001,1,0,lawtm002 grounds out. ,lawtm002,1,G
,10,2,,hayec001,,,6,12,BX,redmm002,0,0,hayec001 doubles. ,hayec001,0,
,12,2,,hayec001,,,7,16,CBFX,redmm002,1,0,grism001 grounds out. ,grism001,0,G
,32,2,,hayec001,,,8,22,BBBCSS,redmm002,1,0,hernj001 strikes out. ,hernj001,0,
hayec001 to 3B. ,12,2,jenkg001,,hayec001,,9,27,BSSFX,redmm002,0,0,jenkg001 singles. ,jenkg001,0,
,32,2,jenkg001,,hayec001,,10,35,SBBFFFBS,redmm002,1,0,berrs001 strikes out. ,berrs001,0,
,32,2,,,,,11,15,CBBBFX,haynj001,1,0,,coomr001,1,F
,31,2,,,,,12,20,BBBCX,haynj001,1,0,,ortid001,1,F
,31,2,,,,,13,25,BBBCX,haynj001,1,0,huskb001 grounds out. ,huskb001,1,G
,01,3,,,,,14,37,CX,redmm002,1,0,casar001 grounds out. ,casar001,0,G
,12,3,bellr002,,,,15,41,BCFX,redmm002,0,0,bellr002 singles. ,bellr002,0,
,20,3,bellr002,,,,16,44,BBX,redmm002,1,0,,moutj001,0,F
bellr002 to 2B. ,31,3,burnj001,bellr002,,,17,49,BBBFB,redmm002,0,0,burnj001 walks. ,burnj001,0,
,10,3,burnj001,bellr002,,,18,51,BX,redmm002,1,0,,hayec001,0,F
,21,3,koskc001,,,,19,29,BCBX,haynj001,0,0,koskc001 singles. ,koskc001,1,
koskc001 to 2B. ,32,3,,koskc001,,,20,35,BBFBFX,haynj001,1,0,lecrm001 grounds out. ,lecrm001,1,G
,32,3,,koskc001,,,21,41,CCBBBX,haynj001,1,0,,canij001,1,F
,10,3,,koskc001,,,22,43,BX,haynj001,1,0,,jonej003,1,F
,10,4,,,,,23,53,BX,redmm002,0,1,grism001 homers. ,grism001,0,
,02,4,,,,,24,56,CCS,redmm002,1,0,hernj001 strikes out. ,hernj001,0,
,12,4,,,,,25,60,SFBS,redmm002,1,0,jenkg001 strikes out. ,jenkg001,0,
,10,4,,,,,26,62,BX,redmm002,1,0,berrs001 grounds out. ,berrs001,0,G
,10,4,,,,,27,45,BX,haynj001,1,0,guzmc001 grounds out. ,guzmc001,1,G
,22,4,,lawtm002,,,28,50,BCFBX,haynj001,0,0,lawtm002 doubles. ,lawtm002,1,
,00,4,,,lawtm002,coomr001,29,51,B,haynj001,0,0,lawtm002 steals 3B. ,coomr001,1,
,20,4,,,lawtm002,,30,54,BBX,haynj001,1,0,,coomr001,1,P
,12,4,,,lawtm002,,31,58,CBSX,haynj001,1,0,,ortid001,1,P
,12,5,,,,,32,67,FBFFS,redmm002,1,0,casar001 strikes out. ,casar001,0,
,01,5,,bellr002,,,33,69,CX,redmm002,0,0,bellr002 doubles. ,bellr002,0,
bellr002 to 3B. ,02,5,,,bellr002,,34,72,SFX,redmm002,1,0,,moutj001,0,F
,30,5,burnj001,,bellr002,,35,76,BBBB,redmm002,0,0,burnj001 walks. ,burnj001,0,
,11,5,burnj001,,bellr002,,36,79,FBX,redmm002,1,0,,hayec001,0,F
,11,5,huskb001,,,,37,61,BFX,haynj001,0,0,huskb001 singles. ,huskb001,1,
,00,5,huskb001,,,,38,62,X,haynj001,1,0,,koskc001,1,F
huskb001 out. ,00,5,lecrm001,,,,39,63,X,haynj001,1,0,lecrm001 reaches on fielder's choice. ,lecrm001,1,
lecrm001 out. ,02,5,canij001,,,,40,66,CCX,haynj001,1,0,canij001 reaches on fielder's choice. ,canij001,1,
,00,6,grism001,,,,41,80,X,redmm002,0,0,grism001 singles. ,grism001,0,
grism001 to 3B. ,31,6,,hernj001,grism001,,42,85,BBBSX,redmm002,0,0,hernj001 doubles. ,hernj001,0,
grism001 scores. hernj001 scores. ,00,6,jenkg001,,,,43,86,X,redmm002,0,2,jenkg001 singles. ,jenkg001,0,
jenkg001 to 2B. ,00,6,,jenkg001,,,44,87,X,redmm002,1,0,berrs001 grounds out. ,berrs001,0,G
jenkg001 out. casar001 to 1B. ,10,6,casar001,,,,45,89,BX,redmm002,1,0,casar001 hits into a fielder's choice. ,casar001,0,
,12,6,,,,bellr002,46,95,SFFBFB,redmm002,1,0,casar001 caught stealing. ,bellr002,0,
,00,6,jonej003,,,,49,67,X,haynj001,0,0,jonej003 singles. ,jonej003,1,
jonej003 to 2B. ,00,6,,jonej003,,,50,68,X,haynj001,1,0,,guzmc001,1,G
jonej003 scores. ,00,6,lawtm002,,,,51,69,X,haynj001,0,1,lawtm002 singles. ,lawtm002,1,
,12,6,lawtm002,,,,52,73,BFSS,haynj001,1,0,coomr001 strikes out. ,coomr001,1,
,12,6,lawtm002,,,,53,78,CBFFX,haynj001,1,0,ortid001 grounds out. ,ortid001,1,G
,12,7,,,,,54,99,BCFC,redmm002,1,0,bellr002 strikes out. ,bellr002,0,
