id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
halaj001,0,15,5,2,3,2,79,1,0,3,1,1,0,0,21,17,0,1,1,0
mesaj001,0,1,2,0,0,0,7,1,0,2,0,0,0,0,3,3,0,0,0,0
rhoda001,0,6,2,0,1,1,32,2,0,1,0,1,0,0,6,6,0,0,0,0
abbop001,0,2,1,1,0,0,19,0,0,1,0,0,0,0,3,2,0,0,0,0
sasak001,0,3,0,1,0,0,14,1,0,0,0,0,0,0,4,3,0,0,0,0
maysj001,1,17,7,4,4,4,99,1,0,7,0,0,0,0,27,23,0,0,0,0
carrh001,1,0,0,3,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0
hawkl001,1,5,2,3,1,1,34,1,1,1,0,0,0,0,9,6,0,0,0,0
guare001,1,1,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0
wellb002,1,4,0,0,0,0,20,3,0,0,0,0,0,1,4,3,0,0,0,0
