id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
schos001,0,13,7,3,5,5,95,2,0,6,0,1,0,2,24,18,0,0,1,0
webeb001,0,5,1,0,1,0,36,2,0,1,0,0,0,0,7,7,0,0,0,0
holtm001,0,2,0,0,0,0,7,1,0,0,0,0,0,0,2,1,0,0,1,0
hases001,0,4,0,0,0,0,15,2,0,0,0,0,0,0,4,4,0,0,0,0
perct001,0,3,0,0,0,0,11,2,0,0,0,0,0,0,3,3,0,0,0,0
santj003,1,16,6,1,3,3,75,2,0,6,0,0,0,0,20,19,0,0,0,0
wellb002,1,5,3,0,2,2,27,1,1,2,0,0,0,0,8,7,0,0,1,0
guare001,1,2,0,1,1,1,19,1,0,0,0,0,0,0,3,2,0,0,0,0
hawkl001,1,0,0,1,1,1,11,0,0,0,0,0,1,0,1,0,0,0,0,0
millt001,1,2,3,0,0,0,17,0,0,3,0,0,0,0,5,5,0,0,0,0
cresj001,1,2,1,0,0,0,12,0,0,1,0,0,0,0,3,3,0,0,0,0
