id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
nomoh001,0,16,7,4,7,7,91,3,2,3,2,0,2,1,26,21,0,0,0,0
pattd001,0,2,3,0,1,1,18,1,0,2,1,0,0,0,5,5,0,0,0,0
poolj001,0,2,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0
andem002,0,1,0,1,0,0,9,1,0,0,0,0,0,0,2,1,0,0,0,0
brocd001,0,3,1,0,0,0,15,1,0,0,0,1,0,0,4,4,0,0,0,0
jonet003,0,3,0,0,0,0,16,1,0,0,0,0,0,0,3,3,0,0,0,0
bergs001,1,17,5,4,4,3,95,1,1,4,0,0,0,0,26,21,0,0,1,0
carrh001,1,3,4,1,4,3,37,1,0,3,1,0,1,0,9,7,0,0,0,0
millt001,1,1,3,0,1,1,23,0,0,3,0,0,0,0,4,4,0,0,0,0
santj003,1,6,2,4,1,1,60,2,0,0,2,0,1,0,12,8,0,0,0,0
