id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
goodd001,0,15,10,3,4,4,113,4,2,8,0,0,0,0,25,22,0,0,0,0
lopea002,0,4,2,0,1,1,17,1,1,1,0,0,0,0,5,5,0,0,0,0
guthm001,0,1,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0
taylb001,0,1,1,1,2,2,16,0,0,0,1,0,0,0,3,2,0,0,0,0
hernr001,0,3,0,1,0,0,18,1,0,0,0,0,0,0,4,1,0,1,1,0
tomkb001,1,9,4,2,1,1,70,5,1,3,0,0,0,0,15,13,0,0,0,0
rodrf001,1,9,1,1,1,1,39,0,1,0,0,0,0,0,9,8,0,0,0,0
panij001,1,1,0,3,3,3,19,0,0,0,0,0,0,0,4,1,0,0,0,0
mesaj001,1,5,2,0,1,1,30,3,1,0,1,0,0,0,7,6,0,0,1,0
sasak001,1,3,0,0,0,0,13,1,0,0,0,0,0,0,3,3,0,0,0,0
