id,game,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF,opp,loc,regpost,gs
hendr001,TBA200005260,1,7,5,5,1,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,TBA,0,1,0
mabrj001,TBA200005260,1,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
belld002,TBA200005260,2,5,6,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
rodra001,TBA200005260,3,6,5,4,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
olerj001,TBA200005260,4,3,5,4,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
marte001,TBA200005260,5,10,5,4,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
buhnj001,TBA200005260,6,9,5,3,3,2,2,4,0,2,0,0,1,0,0,0,0,0,0,0,0,TBA,0,1,0
ibanr001,TBA200005260,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
camem001,TBA200005260,7,8,5,4,2,1,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0,TBA,0,1,0
wilsd001,TBA200005260,8,2,5,4,2,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
mclem001,TBA200005260,9,4,5,4,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,TBA,0,1,0
javis001,TBA200005270,1,7,5,4,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
belld002,TBA200005270,2,5,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
rodra001,TBA200005270,3,6,5,5,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
olerj001,TBA200005270,4,3,5,5,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
marte001,TBA200005270,5,10,5,3,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TBA,0,1,0
ibanr001,TBA200005270,6,9,4,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
buhnj001,TBA200005270,6,11,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
mabrj001,TBA200005270,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
camem001,TBA200005270,7,8,5,3,1,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
wilsd001,TBA200005270,8,2,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
mclem001,TBA200005270,9,4,4,4,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
hendr001,TBA200005280,1,7,4,4,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,TBA,0,1,0
camem001,TBA200005280,2,8,4,3,2,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,TBA,0,1,0
rodra001,TBA200005280,3,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TBA,0,1,0
olerj001,TBA200005280,4,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
guilc001,TBA200005280,4,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
marte001,TBA200005280,5,10,4,4,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,TBA,0,1,0
buhnj001,TBA200005280,6,9,4,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
lampt001,TBA200005280,7,2,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
belld002,TBA200005280,8,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
mclem001,TBA200005280,9,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
hendr001,TBA200009180,1,7,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,TBA,0,1,0
olivj001,TBA200009180,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
camem001,TBA200009180,2,8,4,4,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
rodra001,TBA200009180,3,6,4,4,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
marte001,TBA200009180,4,10,4,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
olerj001,TBA200009180,5,3,4,4,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
buhnj001,TBA200009180,6,9,4,4,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
gipsc001,TBA200009180,6,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
guilc001,TBA200009180,7,5,4,3,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
wilsd001,TBA200009180,8,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
javis001,TBA200009180,8,11,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
ibanr001,TBA200009180,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
belld002,TBA200009180,9,4,4,4,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
hendr001,TBA200009190,1,7,4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
ibanr001,TBA200009190,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
camem001,TBA200009190,2,8,5,3,3,2,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0,TBA,0,1,0
rodra001,TBA200009190,3,6,5,5,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
marte001,TBA200009190,4,10,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
marta001,TBA200009190,4,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TBA,0,1,0
olerj001,TBA200009190,5,3,4,4,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,TBA,0,1,0
buhnj001,TBA200009190,6,9,4,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
gipsc001,TBA200009190,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
guilc001,TBA200009190,7,5,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,TBA,0,1,0
wilsd001,TBA200009190,8,2,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TBA,0,1,0
belld002,TBA200009190,9,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TBA,0,1,0
camem001,TBA200009200,1,8,5,5,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
mclem001,TBA200009200,2,4,5,4,2,1,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,TBA,0,1,0
rodra001,TBA200009200,3,6,5,4,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,TBA,0,1,0
