id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
drewt001,0,3,4,2,4,2,47,0,0,2,2,0,0,1,11,8,0,0,0,0
browj003,0,12,3,1,1,1,67,1,0,1,2,0,1,0,16,15,0,0,0,0
watsm001,0,0,2,1,3,3,11,0,0,2,0,0,0,0,3,2,0,0,0,0
depas001,0,4,3,3,2,2,36,1,0,3,0,0,0,0,10,7,0,0,0,1
martt003,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
reeds001,0,3,0,0,0,0,10,1,0,0,0,0,0,0,3,3,0,0,0,0
weavj002,1,12,8,2,6,6,97,3,2,6,0,0,0,1,23,20,0,0,0,0
pattd001,1,6,2,0,0,0,29,2,0,1,1,0,0,0,8,7,0,1,0,0
mcdia001,1,0,2,0,1,1,11,0,1,0,1,0,0,0,2,2,0,0,0,0
andem002,1,3,1,0,0,0,19,1,0,1,0,0,0,0,4,4,0,0,0,0
brocd001,1,3,0,1,0,0,15,1,0,0,0,0,0,0,3,2,0,0,0,0
jonet003,1,3,3,0,2,2,19,1,1,1,1,0,0,0,6,6,0,0,0,0
