id,game,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB,opp,loc,regpost,gs
mlicd001,PIT200006050,18,6,5,3,2,113,4,1,4,0,1,0,0,30,25,0,0,0,0,PIT,0,1,1
mcdia001,PIT200006050,3,3,0,2,2,25,0,0,2,1,0,1,1,7,6,0,0,0,0,PIT,0,1,0
nitkc001,PIT200006050,3,0,0,0,0,13,1,0,0,0,0,0,1,4,3,0,0,0,0,PIT,0,1,0
blaiw001,PIT200006060,13,7,0,0,0,78,2,0,7,0,0,0,1,21,20,0,0,0,0,PIT,0,1,1
nitkc001,PIT200006060,5,1,0,0,0,16,1,0,1,0,0,0,0,5,5,0,0,0,0,PIT,0,1,0
pattd001,PIT200006060,2,1,1,0,0,19,1,0,1,0,0,0,0,4,3,0,0,0,0,PIT,0,1,0
brocd001,PIT200006060,4,2,0,1,1,23,2,0,0,1,1,0,0,6,6,0,0,0,0,PIT,0,1,0
jonet003,PIT200006060,3,0,1,0,0,11,1,0,0,0,0,0,0,4,3,0,0,0,0,PIT,0,1,0
nomoh001,PIT200006070,18,8,4,3,3,104,7,1,6,1,0,0,0,30,26,0,0,0,1,PIT,0,1,1
nitkc001,PIT200006070,4,1,0,1,1,23,1,1,0,0,0,0,0,5,5,0,0,0,0,PIT,0,1,0
andem002,PIT200006070,2,0,0,0,0,10,2,0,0,0,0,0,0,2,2,0,0,0,0,PIT,0,1,0
nomoh001,CHN200006020,19,4,2,2,2,89,7,1,3,0,0,0,0,24,21,0,1,0,0,CHN,0,1,1
pattd001,CHN200006020,2,0,0,0,0,8,0,0,0,0,0,0,0,2,2,0,0,0,0,CHN,0,1,0
brocd001,CHN200006020,3,1,2,0,0,33,1,0,1,0,0,0,0,6,4,0,0,0,0,CHN,0,1,0
weavj002,CHN200006030,22,5,3,1,1,118,4,0,3,2,0,0,0,29,26,0,0,0,0,CHN,0,1,1
andem002,CHN200006030,0,1,1,2,2,9,0,1,0,0,0,0,0,2,1,0,0,0,0,CHN,0,1,0
blaiw001,CHN200006030,2,0,0,0,0,12,2,0,0,0,0,0,0,2,2,0,0,0,0,CHN,0,1,0
jonet003,CHN200006030,3,0,0,0,0,9,2,0,0,0,0,0,0,3,3,0,0,0,0,CHN,0,1,0
moehb001,CHN200006040,18,6,0,2,2,78,2,1,4,1,0,0,0,23,23,0,0,0,0,CHN,0,1,1
pattd001,CHN200006040,6,3,0,0,0,29,0,0,2,1,0,0,0,9,9,0,0,0,0,CHN,0,1,0
