advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,32,1,,,,,0,7,BCFBFBX,mlicd001,1,0,,knobc001,0,F
,00,1,jeted001,,,,1,8,X,mlicd001,0,0,jeted001 singles. ,jeted001,0,
,22,1,,,,,2,13,FBCBX,mlicd001,2,0,Double Play. ,oneip001,0,
,00,1,,,,,3,1,X,petta001,1,0,,polol001,1,G
,22,1,,,,,4,9,CCFBBFFX,petta001,1,0,ausmb001 grounds out. ,ausmb001,1,G
,11,1,,,,,5,12,CBX,petta001,1,0,higgb001 grounds out. ,higgb001,1,G
,21,2,,,,,6,17,BBFX,mlicd001,1,0,,willb002,0,F
,01,2,,,,,7,19,CX,mlicd001,1,0,,martt002,0,F
,00,2,spens001,,,,8,20,X,mlicd001,0,0,spens001 singles. ,spens001,0,
,00,2,spens001,,,,9,21,X,mlicd001,1,0,,bross001,0,F
,32,2,palmd002,,,,10,20,CBFFBFBB,petta001,0,0,palmd002 walks. ,palmd002,1,
,22,2,,,,,11,25,BCBFX,petta001,2,0,Double Play. ,magew001,1,
,22,2,,,,,12,32,FBCBFFC,petta001,1,0,easld001 strikes out. ,easld001,1,
,22,3,,,,,13,27,CBBCFX,mlicd001,1,0,,turnc001,0,P
,31,3,,,,,14,32,BBBCX,mlicd001,1,0,vizcj001 grounds out. ,vizcj001,0,G
,11,3,,knobc001,,,15,35,BCX,mlicd001,0,0,knobc001 doubles. ,knobc001,0,
,21,3,,knobc001,,,16,39,BBFX,mlicd001,1,0,,jeted001,0,L
,21,3,encaj001,,,,17,36,BCBX,petta001,0,0,encaj001 singles. ,encaj001,1,
,12,3,encaj001,,,,18,40,BFCC,petta001,1,0,fickr001 strikes out. ,fickr001,1,
encaj001 to 3B. ,10,3,cruzd001,,encaj001,,19,42,BX,petta001,0,0,cruzd001 singles. ,cruzd001,1,
,11,3,cruzd001,,encaj001,,20,45,BFX,petta001,1,0,,polol001,1,L
,01,3,cruzd001,,encaj001,,21,47,CX,petta001,1,0,ausmb001 grounds out. ,ausmb001,1,G
,00,4,oneip001,,,,22,40,X,mlicd001,0,0,oneip001 singles. ,oneip001,0,
oneip001 scores. ,00,4,,,willb002,,23,41,X,mlicd001,0,1,willb002 triples. ,willb002,0,
willb002 scores. ,00,4,,,,,24,42,X,mlicd001,1,1,martt002 hits sacrifice fly. ,martt002,0,
,11,4,spens001,,,,25,45,BFX,mlicd001,0,0,spens001 singles. ,spens001,0,
spens001 to 2B. ,30,4,bross001,spens001,,,26,49,BBBX,mlicd001,0,0,bross001 singles. ,bross001,0,
spens001 scores. bross001 to 3B. ,00,4,,turnc001,bross001,,27,50,X,mlicd001,0,1,turnc001 doubles. ,turnc001,0,
bross001 scores. turnc001 to 3B. ,00,4,vizcj001,,turnc001,,28,51,X,mlicd001,0,1,vizcj001 reaches on error. ,vizcj001,0,
turnc001 scores. vizcj001 to 2B. ,00,4,knobc001,vizcj001,,,29,52,X,mlicd001,0,1,knobc001 singles. ,knobc001,0,
vizcj001 scores. knobc001 scores. ,11,4,,jeted001,,,31,3,SBX,cruzn001,0,2,jeted001 doubles. ,jeted001,0,
jeted001 to 3B. ,01,4,oneip001,,jeted001,,32,5,CX,cruzn001,0,0,oneip001 singles. ,oneip001,0,
jeted001 scores. ,00,4,oneip001,,,,33,6,X,cruzn001,1,1,willb002 hits sacrifice fly. ,willb002,0,
oneip001 to 2B. ,10,4,,oneip001,,martt002,34,8,BB,cruzn001,0,0,Wild Pitch. ,martt002,0,
,30,4,martt002,oneip001,,,35,12,BBII,cruzn001,0,0,martt002 intentionally walks. ,martt002,0,
martt002 to 2B. oneip001 out. ,11,4,spens001,martt002,,,36,15,BCX,cruzn001,1,0,spens001 reaches on fielder's choice. ,spens001,0,
,12,4,,,,,37,51,CBFX,petta001,1,0,,higgb001,1,F
