id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
herno001,0,17,4,1,1,1,83,3,1,2,1,0,0,0,21,20,0,0,0,0
choar001,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0
nelsj001,0,3,0,0,0,0,7,1,0,0,0,0,0,0,3,3,0,0,0,0
stanm003,0,3,1,1,0,0,17,0,0,1,0,0,0,0,5,4,0,0,0,0
rivem002,0,3,0,0,0,0,6,1,0,0,0,0,0,0,3,3,0,0,0,0
lopea002,1,15,8,3,2,2,104,4,0,4,4,0,0,0,26,23,0,0,0,1
whitr002,1,3,0,0,0,0,11,1,0,0,0,0,0,0,3,3,0,0,0,0
guthm001,1,3,4,2,4,4,44,1,0,2,1,1,0,0,9,7,0,0,0,1
creed001,1,3,0,0,0,0,16,3,0,0,0,0,0,0,3,3,0,0,0,0
sturt001,1,3,0,0,0,0,16,0,0,0,0,0,0,0,3,3,0,0,0,0
