id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
damoj001,0,1,10,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
sancr001,0,2,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sweem002,0,3,3,4,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
dye-j001,0,4,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
quinm001,0,5,7,4,4,3,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0
randj002,0,6,5,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
dunwt001,0,7,8,4,3,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1
ortih001,0,8,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delgw001,0,9,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willg001,1,1,8,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cox-s001,1,2,7,4,3,3,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
tynej001,1,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vaugg001,1,3,10,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mcgrf001,1,4,3,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
smitr003,1,5,4,4,4,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
huffa001,1,6,5,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
johnr006,1,6,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guilj001,1,7,9,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
difem001,1,8,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
martf001,1,9,6,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
