id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
schos001,0,10,7,4,6,5,92,0,0,4,3,0,0,0,21,17,0,0,0,0
levia001,0,7,1,3,0,0,47,1,0,1,0,0,0,0,11,7,0,0,1,0
petkm001,0,7,0,0,0,0,25,1,0,0,0,0,0,0,7,7,0,0,0,0
perct001,0,3,0,0,0,0,11,1,0,0,0,0,0,0,3,3,0,0,0,0
goodd001,1,12,5,4,6,6,98,1,3,1,1,0,0,1,22,17,0,0,0,0
whitr002,1,3,2,0,0,0,13,1,0,1,1,0,0,0,5,5,0,0,0,0
morrj004,1,2,0,1,0,0,18,1,0,0,0,0,1,0,3,2,0,0,0,0
lopea002,1,4,1,1,0,0,21,0,0,0,1,0,0,0,5,4,0,0,0,0
mecij001,1,3,0,0,0,0,15,0,0,0,0,0,0,0,3,3,0,0,0,0
hernr001,1,3,4,0,3,3,23,1,3,1,0,0,0,0,7,7,0,0,0,0
