id,game,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB,opp,loc,regpost,gs
lopea002,NYN200006020,15,3,1,2,2,56,4,2,1,0,0,0,0,19,18,0,0,0,0,NYN,0,1,1
whitr002,NYN200006020,3,2,1,3,3,39,1,1,0,1,0,0,1,7,5,0,0,0,0,NYN,0,1,0
guthm001,NYN200006020,6,0,0,0,0,25,0,0,0,0,0,0,0,6,6,0,0,0,0,NYN,0,1,0
tracs001,NYN200006030,21,6,1,1,1,98,5,0,3,3,0,0,0,27,26,0,0,0,0,NYN,0,1,1
mecij001,NYN200006030,3,0,1,0,0,19,2,0,0,0,0,0,0,4,3,0,0,0,0,NYN,0,1,0
yan-e001,NYN200006040,15,5,2,4,4,79,3,1,2,1,1,0,2,23,18,0,0,1,0,NYN,0,1,1
whitr002,NYN200006040,3,1,0,0,0,6,0,0,1,0,0,0,0,3,3,0,0,0,0,NYN,0,1,0
mecij001,NYN200006040,3,0,0,0,0,12,1,0,0,0,0,0,0,3,3,0,0,0,0,NYN,0,1,0
creed001,NYN200006040,3,0,1,0,0,22,1,0,0,0,0,0,0,4,3,0,0,0,0,NYN,0,1,0
sturt001,NYN200006040,3,3,0,1,1,13,0,0,2,1,0,0,0,5,5,0,0,0,0,NYN,0,1,0
guzmj003,TBA200004070,5,7,2,8,8,57,3,2,5,0,0,0,0,14,11,0,1,0,0,TBA,0,1,1
eilad001,TBA200004070,12,5,2,5,5,74,2,1,3,1,0,0,1,20,17,0,0,0,0,TBA,0,1,0
whitr002,TBA200004070,7,2,2,1,1,47,2,0,1,1,0,0,0,11,9,0,0,0,0,TBA,0,1,0
morrj004,TBA200004070,3,1,0,0,0,11,0,0,0,1,0,0,0,4,4,0,0,0,0,TBA,0,1,0
tracs001,TBA200004080,14,9,1,6,6,113,4,2,3,4,0,1,0,23,22,0,0,0,0,TBA,0,1,1
sparj001,TBA200004080,7,1,3,0,0,42,4,0,1,0,0,0,0,11,8,0,0,0,0,TBA,0,1,0
lopea002,TBA200004080,6,1,1,0,0,26,3,0,1,0,0,0,0,7,6,0,0,0,0,TBA,0,1,0
ruper001,TBA200004090,10,6,2,8,6,81,5,0,2,2,2,0,0,19,16,0,0,1,0,TBA,0,1,1
morrj004,TBA200004090,4,4,1,5,2,44,1,1,2,1,0,0,0,10,9,0,0,0,0,TBA,0,1,0
whitr002,TBA200004090,4,2,0,2,2,27,3,1,1,0,0,0,1,7,6,0,0,0,0,TBA,0,1,0
eilad001,TBA200004090,3,2,1,2,2,25,0,1,1,0,0,0,0,6,5,0,0,0,0,TBA,0,1,0
mecij001,TBA200004090,3,1,0,0,0,20,2,0,0,1,0,0,0,4,4,0,0,0,0,TBA,0,1,0
hernr001,TBA200004090,3,1,0,0,0,13,1,0,1,0,0,0,0,4,4,0,0,0,0,TBA,0,1,0
yan-e001,TBA200004110,15,10,1,7,7,92,7,4,4,2,0,0,0,26,24,0,1,0,0,TBA,0,1,1
sparj001,TBA200004110,3,2,0,1,1,20,2,0,1,1,0,1,0,5,5,0,0,0,0,TBA,0,1,0
lopea002,TBA200004110,5,6,1,5,5,29,1,0,5,1,0,0,0,11,9,0,1,0,0,TBA,0,1,0
whitr002,TBA200004110,4,0,0,0,0,14,1,0,0,0,0,0,1,5,4,0,0,0,0,TBA,0,1,0
wheed001,TBA200004120,11,9,2,6,6,75,1,1,6,0,2,0,0,22,20,0,0,0,0,TBA,0,1,1
eilad001,TBA200004120,3,2,0,0,0,17,0,0,1,1,0,0,0,5,5,0,0,0,0,TBA,0,1,0
morrj004,TBA200004120,4,0,0,0,0,18,3,0,0,0,0,0,0,4,4,0,0,0,0,TBA,0,1,0
sparj001,TBA200004120,3,2,0,1,1,18,1,0,2,0,0,1,0,4,4,0,0,0,0,TBA,0,1,0
mecij001,TBA200004120,3,0,0,0,0,12,1,0,0,0,0,0,0,3,3,0,0,0,0,TBA,0,1,0
hernr001,TBA200004120,3,2,0,0,0,18,2,0,1,1,0,0,0,5,5,0,0,0,0,TBA,0,1,0
tracs001,TBA200004130,12,5,2,5,5,86,3,1,2,2,0,0,2,21,16,0,0,1,0,TBA,0,1,1
whitr002,TBA200004130,9,0,1,0,0,61,6,0,0,0,0,0,1,11,9,0,0,0,0,TBA,0,1,0
lopea002,TBA200004130,6,1,1,0,0,27,1,0,1,0,0,0,0,8,7,0,0,0,0,TBA,0,1,0
hernr001,TBA200004130,6,1,0,0,0,27,0,0,1,0,0,0,0,6,5,0,1,0,0,TBA,0,1,0
mecij001,TBA200004130,3,1,0,0,0,14,0,0,1,0,0,0,0,3,3,0,0,0,0,TBA,0,1,0
goodd001,TBA200004210,12,5,4,6,6,98,1,3,1,1,0,0,1,22,17,0,0,0,0,TBA,0,1,1
whitr002,TBA200004210,3,2,0,0,0,13,1,0,1,1,0,0,0,5,5,0,0,0,0,TBA,0,1,0
morrj004,TBA200004210,2,0,1,0,0,18,1,0,0,0,0,1,0,3,2,0,0,0,0,TBA,0,1,0
lopea002,TBA200004210,4,1,1,0,0,21,0,0,0,1,0,0,0,5,4,0,0,0,0,TBA,0,1,0
mecij001,TBA200004210,3,0,0,0,0,15,0,0,0,0,0,0,0,3,3,0,0,0,0,TBA,0,1,0
hernr001,TBA200004210,3,4,0,3,3,23,1,3,1,0,0,0,0,7,7,0,0,0,0,TBA,0,1,0
yan-e001,TBA200004220,14,6,2,6,6,91,3,0,4,2,0,0,2,24,19,0,0,1,0,TBA,0,1,1
whitr002,TBA200004220,7,1,0,0,0,27,0,0,1,0,0,0,0,8,8,0,0,0,0,TBA,0,1,0
mecij001,TBA200004220,3,1,1,1,1,32,1,0,1,0,0,0,0,5,4,0,0,0,0,TBA,0,1,0
hernr001,TBA200004220,3,2,1,2,1,19,0,0,2,0,0,0,0,7,6,0,0,0,0,TBA,0,1,0
lopea002,TBA200004220,3,0,0,0,0,11,0,0,0,0,0,0,0,3,3,0,0,0,0,TBA,0,1,0
eilad001,TBA200004230,18,3,2,0,0,100,2,0,2,1,0,0,0,24,22,0,0,0,0,TBA,0,1,1
sparj001,TBA200004230,6,1,0,0,0,34,3,0,1,0,0,0,0,7,7,0,0,0,0,TBA,0,1,0
hernr001,TBA200004230,3,0,0,0,0,13,1,0,0,0,0,0,0,3,3,0,0,0,0,TBA,0,1,0
ruper001,TBA200005020,15,6,3,4,4,103,3,2,3,1,0,0,1,23,19,0,0,0,0,TBA,0,1,1
whitr002,TBA200005020,6,2,1,1,1,28,2,0,1,1,0,0,0,7,6,0,0,0,0,TBA,0,1,0
morrj004,TBA200005020,0,1,1,2,2,8,0,0,1,0,0,0,0,2,1,0,0,0,0,TBA,0,1,0
lopea002,TBA200005020,3,2,0,0,0,8,0,0,2,0,0,0,0,4,4,0,0,0,0,TBA,0,1,0
hernr001,TBA200005020,3,1,0,1,1,15,2,1,0,0,0,0,0,4,4,0,0,0,0,TBA,0,1,0
goodd001,TBA200005030,18,7,1,4,3,82,0,1,4,2,0,0,0,25,24,0,0,0,0,TBA,0,1,1
sparj001,TBA200005030,6,1,2,0,0,51,3,0,1,0,0,0,1,10,7,0,0,0,0,TBA,0,1,0
rekab001,TBA200005030,3,3,0,1,1,19,2,0,2,1,0,0,0,6,6,0,0,0,0,TBA,0,1,0
yan-e001,TBA200005040,20,7,1,4,4,97,4,2,5,0,0,0,0,28,27,0,0,0,0,TBA,0,1,1
whitr002,TBA200005040,4,0,0,0,0,20,1,0,0,0,0,0,0,4,4,0,0,0,0,TBA,0,1,0
hernr001,TBA200005040,0,5,0,3,3,12,0,0,5,0,0,0,0,5,5,0,0,0,0,TBA,0,1,0
