id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
parqj001,0,11,3,7,5,5,95,2,0,3,0,0,0,1,22,14,1,0,0,0
barcl001,0,6,2,0,0,0,30,1,0,1,1,0,0,0,8,8,0,0,0,0
buehm001,0,1,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0
simab001,0,3,0,0,0,0,13,2,0,0,0,0,0,0,3,3,0,0,0,0
howrb001,0,3,1,1,0,0,18,0,0,1,0,0,0,0,5,4,0,0,0,0
wunsk001,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0
foulk001,0,2,0,0,0,0,12,1,0,0,0,0,0,0,2,2,0,0,0,0
ruper001,1,15,7,1,5,5,73,3,1,2,4,0,0,0,23,22,0,0,0,1
wilsp001,1,9,1,3,1,1,57,0,0,1,0,0,0,1,14,7,0,2,1,1
yan-e001,1,3,0,0,0,0,16,2,0,0,0,0,0,0,3,3,0,0,0,0
