advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,12,1,,,,,0,4,CBFC,holtc001,1,0,bellr002 strikes out. ,bellr002,0,
,12,1,lorem001,,,,1,8,CLBX,holtc001,0,0,lorem001 singles. ,lorem001,0,
lorem001 to 2B. ,12,1,,lorem001,,grism001,2,12,BFCB,holtc001,0,0,Wild Pitch. ,grism001,0,
lorem001 to 3B. ,22,1,,,lorem001,grism001,3,17,BFCBB,holtc001,0,0,Wild Pitch. ,grism001,0,
,32,1,,,lorem001,,4,24,BFCBBFX,holtc001,1,0,grism001 grounds out. ,grism001,0,G
,00,1,,,lorem001,,5,25,X,holtc001,1,0,burnj001 grounds out. ,burnj001,0,G
,11,1,,,,,6,3,BSX,wrigj001,1,0,lugoj001 grounds out. ,lugoj001,1,G
,11,1,,,,,7,6,BCX,wrigj001,1,0,gintk001 grounds out. ,gintk001,1,G
,01,1,,,,,8,8,SX,wrigj001,1,0,berkl001 grounds out. ,berkl001,1,G
,02,2,,,,,9,28,FCS,holtc001,1,0,houst001 strikes out. ,houst001,0,
,21,2,,,,,10,32,BCBX,holtc001,1,0,hernj001 grounds out. ,hernj001,0,G
,12,2,,,,,11,36,BFFX,holtc001,1,0,,moutl001,0,F
,00,2,hidar001,,,,12,9,X,wrigj001,0,0,hidar001 singles. ,hidar001,1,
hidar001 scores. ,00,2,,,,,13,10,X,wrigj001,0,2,wardd002 homers. ,wardd002,1,
,10,2,,,,,14,12,BX,wrigj001,1,0,ensbm001 grounds out. ,ensbm001,1,G
,12,2,,,,,15,16,BSCX,wrigj001,1,0,,charf001,1,F
,00,2,,,,,16,17,X,wrigj001,1,0,barkg001 grounds out. ,barkg001,1,G
,01,3,,,,,17,38,CX,holtc001,1,0,,casar001,0,F
,00,3,,,,,18,39,X,holtc001,1,0,,wrigj001,0,P
bellr002 to 2B. ,32,3,,bellr002,,,19,48,CFBFFFBBX,holtc001,0,0,bellr002 reaches on error. ,bellr002,0,
bellr002 scores. ,11,3,lorem001,,,,20,51,CBX,holtc001,0,1,lorem001 singles. ,lorem001,0,
,10,3,lorem001,,,,21,53,BX,holtc001,1,0,,grism001,0,F
,10,3,,,,,22,19,BX,wrigj001,1,0,holtc001 grounds out. ,holtc001,1,G
,22,3,,,,,23,25,BBCFFS,wrigj001,1,0,lugoj001 strikes out. ,lugoj001,1,
,12,3,,,,,24,29,BCFS,wrigj001,1,0,gintk001 strikes out. ,gintk001,1,
,22,4,burnj001,,,,25,58,SSBBX,holtc001,0,0,burnj001 singles. ,burnj001,0,
,00,4,,,,,26,59,X,holtc001,2,0,Double Play. ,houst001,0,
