id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
estes001,0,21,9,1,5,5,109,8,1,5,2,1,0,0,29,28,0,0,0,0
henrd002,0,2,1,0,0,0,10,0,0,0,1,0,1,0,3,3,0,0,0,0
embra001,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0
nen-r001,0,3,1,0,0,0,14,1,0,0,1,0,0,0,4,4,0,0,0,0
elars001,1,18,7,2,6,6,115,6,2,3,2,0,0,0,27,25,0,0,0,0
lines001,1,0,2,2,2,2,26,0,1,0,1,0,0,0,4,2,0,0,0,0
greej001,1,3,0,1,0,0,15,2,0,0,0,0,0,0,4,3,0,0,0,0
cabrj001,1,3,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0
franw001,1,0,1,0,1,1,5,0,0,1,0,0,0,0,1,1,0,0,0,0
meacr001,1,3,2,0,0,0,24,2,0,2,0,0,0,0,5,5,0,0,0,0
