id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
nathj001,0,18,9,4,4,4,115,5,0,8,1,0,0,0,31,27,0,0,0,0
johnj006,0,3,2,0,0,0,13,0,0,2,0,0,0,0,4,4,0,0,0,0
embra001,0,3,1,0,0,0,24,2,0,1,0,0,0,0,4,4,0,0,0,0
fulta001,0,3,0,1,0,0,16,2,0,0,0,0,0,0,4,3,0,0,0,0
reyns001,1,8,10,3,8,6,77,3,1,7,1,1,0,0,22,18,0,1,0,0
maddm002,1,4,3,0,2,2,19,1,1,2,0,0,0,0,7,6,0,0,1,0
cabrj001,1,3,1,0,0,0,13,1,0,0,1,0,0,0,4,4,0,0,0,0
valdm001,1,6,6,1,2,2,43,0,0,4,2,0,0,0,13,12,0,0,0,0
slusj001,1,3,0,1,0,0,10,0,0,0,0,0,0,0,3,2,0,0,0,0
bogat001,1,3,2,1,1,1,19,1,1,0,1,0,0,0,6,5,0,0,0,0
