id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
estrh001,0,16,5,5,3,3,102,4,0,2,2,1,1,0,26,20,0,0,1,2
weatd001,0,5,0,1,0,0,23,0,0,0,0,0,0,0,6,5,0,0,0,0
acevj001,0,3,0,0,0,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0
levra001,0,3,2,0,0,0,18,0,0,2,0,0,0,0,5,5,0,0,0,0
elars001,1,14,6,3,5,4,92,5,2,4,0,0,0,1,25,20,0,1,0,0
cabrj001,1,1,1,0,0,0,6,0,0,1,0,0,0,0,2,2,0,0,0,0
lines001,1,3,1,0,1,1,16,0,1,0,0,0,0,0,4,4,0,0,0,0
greej001,1,4,2,2,2,1,36,1,0,2,0,0,0,0,8,6,0,0,0,1
valdm001,1,0,2,1,2,2,16,0,0,1,1,0,0,0,4,3,0,0,0,0
meacr001,1,3,2,1,3,3,18,1,1,1,0,0,0,0,5,4,0,0,0,0
poweb001,1,2,1,0,0,0,13,0,0,1,0,0,0,0,3,3,0,0,0,0
