id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
browk001,0,21,9,1,4,4,118,5,1,7,1,0,0,1,32,27,0,2,1,0
adamt001,0,3,2,0,0,0,25,3,0,2,0,0,1,0,6,6,0,0,0,0
shawj001,0,0,2,1,1,1,14,0,1,0,1,0,0,0,3,2,0,0,0,0
hergm001,0,3,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0
fettm001,0,3,0,1,1,1,22,1,0,0,0,0,0,0,4,3,0,0,0,0
holtc001,1,18,10,2,4,4,108,6,0,8,2,0,1,0,28,26,0,0,0,0
valdm001,1,5,1,0,1,0,28,1,0,1,0,0,0,0,7,7,0,0,0,0
perey001,1,0,1,1,0,0,10,0,0,1,0,0,0,0,2,1,0,0,0,0
henrd002,1,1,0,1,0,0,12,0,0,0,0,0,0,0,2,1,0,0,0,0
slusj001,1,6,6,1,4,4,47,2,1,3,1,1,0,0,12,11,0,0,0,0
