id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
clemm001,0,15,5,4,6,6,99,7,2,0,3,0,2,2,26,20,0,0,0,0
walld002,0,4,1,1,0,0,30,2,0,1,0,0,0,0,6,4,0,1,0,0
whism001,0,1,0,1,0,0,8,0,0,0,0,0,1,0,2,1,0,0,0,0
almac001,0,4,0,1,0,0,17,1,0,0,0,0,0,0,5,4,0,0,0,0
cunnw001,0,3,0,0,0,0,17,1,0,0,0,0,0,0,3,3,0,0,0,0
hofft001,0,3,0,0,0,0,13,3,0,0,0,0,0,0,3,3,0,0,0,0
holtc001,1,18,10,1,6,6,102,4,2,5,3,0,1,0,27,24,0,1,1,0
henrd002,1,6,1,0,0,0,27,2,0,1,0,0,0,0,7,7,0,0,0,0
wagnb001,1,3,1,1,0,0,19,1,0,0,1,0,0,0,5,4,0,0,0,0
perey001,1,3,2,2,2,2,33,3,0,1,1,0,1,0,7,5,0,0,0,0
