advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,22,1,,,,,0,5,BCSBS,hernl003,1,0,agbab001 strikes out. ,agbab001,0,
,02,1,,,,,1,8,FCS,hernl003,1,0,paytj001 strikes out. ,paytj001,0,
,21,1,,,,,2,12,BFBX,hernl003,1,0,alfoe001 grounds out. ,alfoe001,0,G
,02,1,,,,,3,3,CCC,hampm001,1,0,benam001 strikes out. ,benam001,1,
,10,1,,muelb001,,,4,5,BX,hampm001,0,0,muelb001 doubles. ,muelb001,1,
muelb001 to 3B. bondb001 to 2B. ,01,1,,bondb001,muelb001,,5,7,FX,hampm001,0,0,bondb001 singles. ,bondb001,1,
muelb001 scores. bondb001 to 3B. ,02,1,,,bondb001,,6,10,CFX,hampm001,1,1,kentj001 grounds out. ,kentj001,1,G
,11,1,,,bondb001,,7,13,CBX,hampm001,1,0,burke001 grounds out. ,burke001,1,G
,00,2,,,,,8,13,X,hernl003,1,0,,piazm001,0,P
,32,2,,,,,9,19,BCBBFX,hernl003,1,0,,ventr001,0,F
,00,2,,,,,10,20,X,hernl003,1,0,,zeilt001,0,P
,01,2,,,,,11,15,CX,hampm001,1,0,,aurir001,1,F
,11,2,,,,,12,18,BCX,hampm001,1,0,snowj001 grounds out. ,snowj001,1,G
,12,2,,,,,13,22,FBFX,hampm001,1,0,,estab001,1,F
,01,3,,,,,14,22,CX,hernl003,1,0,,belld001,0,F
,32,3,bordm001,,,,15,29,CBSFBBX,hernl003,0,0,bordm001 singles. ,bordm001,0,
bordm001 to 2B. ,00,3,hampm001,bordm001,,,16,30,X,hernl003,0,0,hampm001 singles. ,hampm001,0,
bordm001 to 3B. hampm001 to 2B. ,32,3,agbab001,hampm001,bordm001,,17,37,BCBBFFB,hernl003,0,0,agbab001 walks. ,agbab001,0,
bordm001 scores. hampm001 to 3B. ,12,3,agbab001,,hampm001,,18,41,CBFX,hernl003,1,1,paytj001 hits sacrifice fly. ,paytj001,0,
,20,3,agbab001,,hampm001,,19,44,BBX,hernl003,1,0,,alfoe001,0,P
,01,3,,,,,20,24,CX,hampm001,1,0,hernl003 grounds out. ,hernl003,1,G
,12,3,,,,,21,28,BCFX,hampm001,1,0,benam001 grounds out. ,benam001,1,G
,21,3,muelb001,,,,22,32,CBBX,hampm001,0,0,muelb001 singles. ,muelb001,1,
muelb001 scores. ,32,3,,,bondb001,,23,38,FBBFBX,hampm001,0,1,bondb001 triples. ,bondb001,1,
,30,3,kentj001,,bondb001,,24,42,BBBB,hampm001,0,0,kentj001 walks. ,kentj001,1,
bondb001 scores. kentj001 scores. ,11,3,,,,,26,45,FBX,hampm001,0,3,burke001 homers. ,burke001,1,
,02,3,,,,,27,48,CFS,hampm001,1,0,aurir001 strikes out. ,aurir001,1,
,10,4,,,,,28,46,BX,hernl003,1,0,,piazm001,0,F
,01,4,,,,,29,48,CX,hernl003,1,0,,ventr001,0,P
,12,4,,zeilt001,,,30,52,BCCX,hernl003,0,0,zeilt001 doubles. ,zeilt001,0,
,31,4,,zeilt001,,,31,57,BBBCX,hernl003,1,0,,hamid001,0,F
,01,4,,,,,32,50,FX,hampm001,1,0,,snowj001,1,L
,02,4,,,,,33,53,SFX,hampm001,1,0,estab001 grounds out. ,estab001,1,G
,11,4,,,,,34,56,FBX,hampm001,1,0,hernl003 grounds out. ,hernl003,1,G
,31,5,bordm001,,,,35,62,BBCBB,hernl003,0,0,bordm001 walks. ,bordm001,0,
,12,5,bordm001,,,,36,67,BCSFS,hernl003,1,0,hampm001 strikes out. ,hampm001,0,
bordm001 to 2B. ,01,5,agbab001,bordm001,,,37,69,FX,hernl003,0,0,agbab001 singles. ,agbab001,0,
,32,5,agbab001,bordm001,,,38,75,BSBBFX,hernl003,1,0,,paytj001,0,F
,12,5,agbab001,bordm001,,,39,80,FCBFX,hernl003,1,0,,alfoe001,0,F
,01,5,,,,,40,58,FX,hampm001,1,0,,benam001,1,P
,10,5,,,,,41,60,BX,hampm001,1,0,,muelb001,1,P
,01,5,,,,,42,62,SX,hampm001,1,0,bondb001 grounds out. ,bondb001,1,G
,32,6,,,,,43,86,BBCCBX,hernl003,1,0,,piazm001,0,F
,00,6,,,,,44,87,X,hernl003,1,0,ventr001 grounds out. ,ventr001,0,G
,02,6,,,,,45,90,CFX,hernl003,1,0,,zeilt001,0,
,00,6,,,,,46,63,X,hampm001,1,0,kentj001 grounds out. ,kentj001,1,G
,31,6,burke001,,,,47,68,CBBBB,hampm001,0,0,burke001 walks. ,burke001,1,
burke001 to 3B. ,00,6,,aurir001,burke001,,48,69,X,hampm001,0,0,aurir001 doubles. ,aurir001,1,
,30,6,snowj001,aurir001,burke001,,49,73,IIII,hampm001,0,0,snowj001 intentionally walks. ,snowj001,1,
,22,6,snowj001,aurir001,burke001,,51,5,BFFBS,wendt001,1,0,estab001 strikes out. ,estab001,1,
