id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
hampm001,0,16,6,3,5,5,73,2,1,2,2,1,0,0,25,22,0,0,0,1
wendt001,0,2,0,0,0,0,9,2,0,0,0,0,0,0,2,2,0,0,0,0
cookd001,0,2,0,1,0,0,14,1,0,0,0,0,0,0,3,2,0,0,0,0
whitr002,0,2,4,0,0,0,21,0,0,4,0,0,0,0,6,6,0,0,0,0
ruscg001,0,2,0,0,0,0,8,2,0,0,0,0,0,0,2,2,0,0,0,0
hernl003,1,23,5,5,1,1,125,5,0,4,1,0,0,0,33,27,0,0,1,0
rodrf002,1,1,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0
nen-r001,1,3,0,0,0,0,17,0,0,0,0,0,0,0,3,3,0,0,0,0
