advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,30,1,longt002,,,,0,4,BBBB,clemr001,0,0,longt002 walks. ,longt002,0,
longt002 out. ,02,1,velar001,,,,1,7,CCX,clemr001,1,0,velar001 reaches on fielder's choice. ,velar001,0,
velar001 to 2B. ,31,1,giamj001,velar001,,,2,12,BBCBB,clemr001,0,0,giamj001 walks. ,giamj001,0,
velar001 scores. giamj001 scores. ,00,1,,,,,3,13,X,clemr001,0,3,saeno001 homers. ,saeno001,0,
,12,1,,,,,4,18,CCFBX,clemr001,1,0,chave001 grounds out. ,chave001,0,G
,22,1,,,,,5,25,CFBFFBS,clemr001,1,0,tejam001 strikes out. ,tejam001,0,
,01,1,jeted001,,,,6,2,FX,zitob001,0,0,jeted001 singles. ,jeted001,1,
,22,1,,,,,7,8,CBBFFX,zitob001,2,0,Double Play. ,sojol001,1,
,12,1,,,,,8,14,CFFBFC,zitob001,1,0,oneip001 strikes out. ,oneip001,1,
,00,2,grieb001,,,,9,26,X,clemr001,0,0,grieb001 singles. ,grieb001,0,
grieb001 to 2B. ,31,2,giamj002,grieb001,,,10,31,BFBBB,clemr001,0,0,giamj002 walks. ,giamj002,0,
grieb001 to 3B. giamj002 to 2B. ,00,2,,giamj002,grieb001,,11,32,X,clemr001,1,0,Sacrifice bunt by hernr002.,hernr002,0,
grieb001 out. giamj002 to 3B. longt002 to 1B. ,00,2,longt002,,giamj002,,12,33,X,clemr001,1,0,longt002 hits into a fielder's choice. ,longt002,0,
,21,2,longt002,,giamj002,,13,37,BBCX,clemr001,1,0,velar001 grounds out. ,velar001,0,G
,32,2,willb002,,,,14,20,BCFBBB,zitob001,0,0,willb002 walks. ,willb002,1,
,02,2,willb002,,,,15,23,FCS,zitob001,1,0,justd001 strikes out. ,justd001,1,
,22,2,willb002,,,,16,29,BSSFBS,zitob001,1,0,hillg001 strikes out. ,hillg001,1,
,00,2,willb002,,,,17,30,X,zitob001,1,0,,posaj001,1,F
,31,3,giamj001,,,,18,42,SBBBB,clemr001,0,0,giamj001 walks. ,giamj001,0,
giamj001 to 2B. ,22,3,saeno001,giamj001,,,19,47,CBBCX,clemr001,0,0,saeno001 singles. ,saeno001,0,
,12,3,saeno001,giamj001,,,20,51,CBCS,clemr001,1,0,chave001 strikes out. ,chave001,0,
,12,3,saeno001,giamj001,,,21,56,CBFFX,clemr001,1,0,,tejam001,0,F
,32,3,saeno001,giamj001,,,22,62,BBBCFC,clemr001,1,0,grieb001 strikes out. ,grieb001,0,
,32,3,,,,,23,36,BCBSBX,zitob001,1,0,,martt002,1,P
,01,3,,,,,24,38,CX,zitob001,1,0,bross001 grounds out. ,bross001,1,G
,10,3,jeted001,,,,25,40,BX,zitob001,0,0,jeted001 singles. ,jeted001,1,
,20,3,jeted001,,,,26,43,BBX,zitob001,1,0,,sojol001,1,F
,02,4,,,,,27,65,SFX,clemr001,1,0,giamj002 grounds out. ,giamj002,0,G
,12,4,,,,,28,69,CBCX,clemr001,1,0,hernr002 grounds out. ,hernr002,0,G
,22,4,,,,,29,74,CBCBX,clemr001,1,0,longt002 grounds out. ,longt002,0,G
,22,4,,,,,30,50,CBBSFFS,zitob001,1,0,oneip001 strikes out. ,oneip001,1,
,22,4,,,,,31,57,BFFBFFS,zitob001,1,0,willb002 strikes out. ,willb002,1,
,31,4,justd001,,,,32,62,BCBBX,zitob001,0,0,justd001 singles. ,justd001,1,
,32,4,justd001,,,,33,69,BBCBSFX,zitob001,1,0,,hillg001,1,P
,22,5,,,,,34,79,CBFBC,clemr001,1,0,velar001 strikes out. ,velar001,0,
,02,5,,,,,35,82,CSC,clemr001,1,0,giamj001 strikes out. ,giamj001,0,
,12,5,,,,,36,86,CBFX,clemr001,1,0,,saeno001,0,F
,00,5,,,,,37,70,X,zitob001,1,0,posaj001 grounds out. ,posaj001,1,G
,02,5,martt002,,,,38,73,CCX,zitob001,0,0,martt002 singles. ,martt002,1,
,11,5,martt002,,,,39,76,SBX,zitob001,1,0,,bross001,1,F
martt002 to 2B. ,32,5,jeted001,martt002,,,40,82,BSBFBB,zitob001,0,0,jeted001 walks. ,jeted001,1,
