advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,10,1,furcr001,,,,0,2,BX,ankir001,0,0,furcr001 singles. ,furcr001,0,
,02,1,furcr001,,,,1,5,SSS,ankir001,1,0,jonea002 strikes out. ,jonea002,0,
,20,1,,,,jonec004,2,8,BBB,ankir001,1,0,furcr001 caught stealing. ,jonec004,0,
,31,1,jonec004,,,,3,13,BBBCB,ankir001,0,0,jonec004 walks. ,jonec004,0,
jonec004 to 2B. ,32,1,galaa001,jonec004,,,4,19,BFBFBB,ankir001,0,0,galaa001 walks. ,galaa001,0,
,12,1,galaa001,jonec004,,,5,23,BFCX,ankir001,1,0,,jordb001,0,
,11,1,vinaf001,,,,6,3,CBX,maddg002,0,0,vinaf001 singles. ,vinaf001,1,G
vinaf001 to 3B. ,01,1,drewj001,,vinaf001,,7,5,LX,maddg002,0,0,drewj001 singles. ,drewj001,1,
vinaf001 scores. drewj001 to 2B. ,10,1,edmoj001,drewj001,,,8,7,BX,maddg002,0,1,edmoj001 singles. ,edmoj001,1,
drewj001 scores. edmoj001 to 3B. ,01,1,clarw001,,edmoj001,,9,9,CX,maddg002,0,1,clarw001 singles. ,clarw001,1,
edmoj001 scores. clarw001 to 2B. ,11,1,lankr001,clarw001,,,10,12,CBX,maddg002,0,1,lankr001 reaches on error. ,lankr001,1,G
clarw001 to 3B. lankr001 to 2B. ,01,1,,lankr001,clarw001,,11,14,CX,maddg002,1,0,Sacrifice bunt by rente001.,rente001,1,
,30,1,hernc001,lankr001,clarw001,,12,18,IIII,maddg002,0,0,hernc001 intentionally walks. ,hernc001,1,
clarw001 scores. lankr001 scores. hernc001 scores. polap001 to 3B. ,11,1,,,polap001,,13,21,FBX,maddg002,0,3,polap001 singles. ,polap001,1,G
,12,1,,,polap001,,14,26,FSFBX,maddg002,1,0,,ankir001,1,P
,00,1,,,polap001,,15,27,X,maddg002,1,0,vinaf001 grounds out. ,vinaf001,1,G
,12,2,,,,,16,27,FBSS,ankir001,1,0,sandr002 strikes out. ,sandr002,0,
,11,2,,weisw001,,,17,30,CBX,ankir001,0,0,weisw001 doubles. ,weisw001,0,
,21,2,,,,,19,34,BCBX,ankir001,2,0,Double Play. ,lopej001,0,
,00,2,,,,,21,28,X,maddg002,1,0,drewj001 grounds out. ,drewj001,1,G
,11,2,edmoj001,,,,22,31,CBX,maddg002,0,0,edmoj001 singles. ,edmoj001,1,
,01,2,edmoj001,,,,23,33,FX,maddg002,1,0,,clarw001,1,L
,01,2,,edmoj001,,lankr001,24,35,CB,maddg002,0,0,edmoj001 steals 2B. ,lankr001,1,
,31,2,lankr001,edmoj001,,,25,40,CBIII,maddg002,0,0,lankr001 intentionally walks. ,lankr001,1,
lankr001 to 2B. edmoj001 out. ,00,2,rente001,lankr001,,,26,41,X,maddg002,1,0,rente001 reaches on fielder's choice. ,rente001,1,
,30,3,maddg002,,,,27,38,BBBB,ankir001,0,0,maddg002 walks. ,maddg002,0,
,12,3,maddg002,,,,28,42,BCFX,ankir001,1,0,,furcr001,0,
maddg002 to 2B. ,01,3,,maddg002,,jonea002,29,44,CB,ankir001,0,0,Wild Pitch. ,jonea002,0,
maddg002 to 3B. ,21,3,,,maddg002,jonea002,30,48,CBBB,ankir001,0,0,Wild Pitch. ,jonea002,0,
,31,3,jonea002,,maddg002,,31,53,CBBBB,ankir001,0,0,jonea002 walks. ,jonea002,0,
jonea002 to 2B. ,22,3,,jonea002,maddg002,jonec004,32,58,CSBBB,ankir001,0,0,Wild Pitch. ,jonec004,0,
,32,3,,jonea002,maddg002,,33,65,CSBBBFC,ankir001,1,0,jonec004 strikes out. ,jonec004,0,
maddg002 scores. jonea002 to 3B. ,32,3,galaa001,,jonea002,,34,72,BCFFBBB,ankir001,0,1,galaa001 walks. ,galaa001,0,
jonea002 scores. galaa001 to 2B. ,00,3,jordb001,galaa001,,,35,73,X,ankir001,0,1,jordb001 singles. ,jordb001,0,
galaa001 to 3B. jordb001 to 2B. ,11,3,,jordb001,galaa001,sandr002,36,76,CBB,ankir001,0,0,Wild Pitch. ,sandr002,0,
