id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
baldj002,0,18,3,3,1,1,92,2,0,3,0,0,0,0,24,20,0,1,0,0
howrb001,0,6,1,0,0,0,28,3,0,1,0,0,0,0,7,6,0,1,0,0
wunsk001,0,0,1,0,1,0,5,0,0,1,0,0,0,0,1,1,0,0,0,0
foulk001,0,1,1,1,0,0,7,0,0,1,0,0,0,0,3,1,0,1,0,0
selea001,1,22,3,3,1,1,97,1,0,2,1,0,0,0,26,21,0,1,1,0
rhoda001,1,4,0,0,0,0,9,2,0,0,0,0,0,0,3,3,0,0,0,0
panij001,1,1,0,1,0,0,12,1,0,0,0,0,0,0,2,1,0,0,0,0
