advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,31,1,durhr001,,,,0,5,FBBBB,selea001,0,0,durhr001 walks. ,durhr001,0,
durhr001 to 2B. ,00,1,,durhr001,,,1,6,X,selea001,1,0,Sacrifice bunt by valej003.,valej003,0,
,30,1,thomf001,durhr001,,,2,10,BBBB,selea001,0,0,thomf001 walks. ,thomf001,0,
,22,1,,durhr001,,,3,15,FBBCX,selea001,2,0,Double Play. ,ordom001,0,
,11,1,,,,,4,3,CBX,baldj002,1,0,camem001 grounds out. ,camem001,1,G
,12,1,,,,,5,8,CFBFX,baldj002,1,0,ibanr001 grounds out. ,ibanr001,1,G
,22,1,,,,,6,13,BCSBX,baldj002,1,0,,rodra001,1,F
,10,2,,bainh001,,,7,17,BX,selea001,0,0,bainh001 doubles. ,bainh001,0,
bainh001 to 3B. ,00,2,,,bainh001,,8,18,X,selea001,1,0,,johnc002,0,F
bainh001 scores. ,10,2,,,,,9,20,BX,selea001,1,1,perrh001 hits sacrifice fly. ,perrh001,0,
,02,2,,,,,10,23,FFX,selea001,1,0,,lee-c001,0,F
,00,2,marte001,,,,11,14,X,baldj002,0,0,marte001 singles. ,marte001,1,
,20,2,marte001,,,,12,17,BBX,baldj002,1,0,,olerj001,1,F
,01,2,marte001,,,,13,19,CX,baldj002,1,0,,javis001,1,
,11,2,marte001,,,,14,22,CBX,baldj002,1,0,,belld002,1,F
,11,3,,,,,15,26,FBX,selea001,1,0,singc001 grounds out. ,singc001,0,G
,22,3,,,,,16,32,BFBCFX,selea001,1,0,durhr001 grounds out. ,durhr001,0,G
,12,3,,,,,17,36,CCBS,selea001,1,0,valej003 strikes out. ,valej003,0,
,32,3,,,,,18,29,BCBCBFC,baldj002,1,0,olivj001 strikes out. ,olivj001,1,
,10,3,,,,,19,31,BX,baldj002,1,0,,mclem001,1,P
,22,3,,,,,20,36,CFBBX,baldj002,1,0,camem001 grounds out. ,camem001,1,G
,32,4,,,,,21,42,BCSBBX,selea001,1,0,,thomf001,0,F
,22,4,ordom001,,,,22,47,BCFBX,selea001,0,0,ordom001 singles. ,ordom001,0,
,22,4,,,,,23,52,FSBBX,selea001,2,0,Double Play. ,bainh001,0,
,12,4,ibanr001,,,,24,40,SSBX,baldj002,0,0,ibanr001 singles. ,ibanr001,1,
ibanr001 to 2B. ,00,4,,ibanr001,,,25,41,X,baldj002,1,0,Sacrifice bunt by rodra001.,rodra001,1,G
ibanr001 to 3B. ,01,4,,,ibanr001,,26,43,CX,baldj002,1,0,,marte001,1,G
,31,4,olerj001,,ibanr001,,27,48,BBBCB,baldj002,0,0,olerj001 walks. ,olerj001,1,
ibanr001 scores. olerj001 to 2B. ,02,4,javis001,olerj001,,,28,51,LFX,baldj002,0,1,javis001 singles. ,javis001,1,G
javis001 to 2B. olerj001 out. ,21,4,belld002,javis001,,,29,55,BCBX,baldj002,1,0,belld002 reaches on fielder's choice. ,belld002,1,
,32,5,,,,,30,58,BBCBCX,selea001,1,0,,johnc002,0,F
,32,5,perrh001,,,,31,64,BCBSBB,selea001,0,0,perrh001 walks. ,perrh001,0,
,22,5,perrh001,,,,32,70,FBFBFX,selea001,1,0,,lee-c001,0,F
,11,5,perrh001,,,,33,73,BFX,selea001,1,0,singc001 grounds out. ,singc001,0,G
,00,5,,,,,34,56,X,baldj002,1,0,,olivj001,1,F
,31,5,,,,,35,61,BBBCX,baldj002,1,0,,mclem001,1,F
,01,5,,,,,36,63,CX,baldj002,1,0,,camem001,1,F
,10,6,,,,,37,75,BX,selea001,1,0,,durhr001,0,L
,00,6,,,,,38,76,X,selea001,1,0,,valej003,0,L
,00,6,,,,,39,77,X,selea001,1,0,thomf001 grounds out. ,thomf001,0,G
,10,6,,,,,40,65,BX,baldj002,1,0,,ibanr001,1,P
,00,6,,,,,41,66,X,baldj002,1,0,,rodra001,1,G
,32,6,marte001,,,,42,72,BCBCBB,baldj002,0,0,marte001 walks. ,marte001,1,
marte001 to 2B. ,32,6,olerj001,marte001,,,43,84,BFCFFFFBBFFB,baldj002,0,0,olerj001 walks. ,olerj001,1,
,22,6,olerj001,marte001,,,44,92,BCSBFFFS,baldj002,1,0,javis001 strikes out. ,javis001,1,
,11,7,,,,,45,80,BFX,selea001,1,0,,ordom001,0,
,00,7,,,,,46,81,X,selea001,1,0,bainh001 grounds out. ,bainh001,0,G
,32,7,,,,,47,87,FBBBFX,selea001,1,0,,johnc002,0,L
,22,7,belld002,,,,49,6,SBBCFX,howrb001,0,0,belld002 singles. ,belld002,1,
belld002 to 2B. ,00,7,,belld002,,,50,7,X,howrb001,1,0,Sacrifice bunt by olivj001.,olivj001,1,G
,02,7,,belld002,,,51,10,CCS,howrb001,1,0,mclem001 strikes out. ,mclem001,1,
,22,7,,belld002,,,52,15,BSCBX,howrb001,1,0,camem001 grounds out. ,camem001,1,G
,22,8,perrh001,,,,53,93,SFBFBX,selea001,0,0,perrh001 singles. ,perrh001,0,
