advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,10,1,,,,,0,2,BX,leita001,1,0,,vizcj001,0,G
,22,1,,,,,1,7,BCBFS,leita001,1,0,jeted001 strikes out. ,jeted001,0,
,32,1,,,,,2,13,BFBBCX,leita001,1,0,,justd001,0,G
,11,1,,,,,3,3,CBX,petta001,1,0,,agbab001,1,G
,32,1,,,,,4,9,BSSBBX,petta001,1,0,,alfoe001,1,G
,02,1,piazm001,,,,5,12,FSX,petta001,0,0,piazm001 singles. ,piazm001,1,G
piazm001 out. ,31,1,zeilt001,,,,6,17,CBBBX,petta001,1,0,zeilt001 reaches on fielder's choice. ,zeilt001,1,G
,32,2,,,,,7,21,FBBBFFFX,leita001,0,1,willb002 homers. ,willb002,0,F
,11,2,,,,,8,24,BCX,leita001,1,0,,martt002,0,F
,32,2,,,,,9,30,BBSFBS,leita001,1,0,oneip001 strikes out. ,oneip001,0,
,11,2,,,,,10,33,BFX,leita001,1,0,,posaj001,0,G
,32,2,,,,,11,24,BBCFBFC,petta001,1,0,ventr001 strikes out. ,ventr001,1,
,31,2,tramb001,,,,12,29,BBBCB,petta001,0,0,tramb001 walks. ,tramb001,1,
tramb001 to 2B. ,32,2,paytj001,tramb001,,,13,39,BB1CSBFF1X,petta001,0,0,paytj001 singles. ,paytj001,1,L
tramb001 to 3B. paytj001 to 2B. ,11,2,,paytj001,tramb001,,14,42,FBX,petta001,1,0,,abbok002,1,G
tramb001 scores. paytj001 to 3B. ,10,2,leita001,,paytj001,,15,44,BX,petta001,0,1,leita001 reaches on Error. ,leita001,1,G
paytj001 scores. leita001 to 2B. ,00,2,agbab001,leita001,,,16,45,X,petta001,0,1,agbab001 singles. ,agbab001,1,G
,22,2,agbab001,leita001,,,17,50,BSBSX,petta001,1,0,,alfoe001,1,P
,10,3,,,,,18,35,BX,leita001,1,0,,bross001,0,P
,12,3,,,,,19,39,CFBS,leita001,1,0,petta001 strikes out. ,petta001,0,
,32,3,,,,,20,45,BSBBCC,leita001,1,0,vizcj001 strikes out. ,vizcj001,0,
,11,3,,,,,21,53,BSX,petta001,1,0,,piazm001,1,G
,22,3,,,,,22,58,BBCCC,petta001,1,0,zeilt001 strikes out. ,zeilt001,1,
,01,3,,,,,23,60,CX,petta001,1,0,,ventr001,1,G
,10,4,,,,,24,47,BX,leita001,1,0,,jeted001,0,L
,20,4,,,,,25,50,BBX,leita001,1,0,,justd001,0,L
,10,4,willb002,,,,26,52,BX,leita001,0,0,willb002 singles. ,willb002,0,G
,01,4,willb002,,,,27,54,SX,leita001,1,0,,martt002,0,P
,01,4,tramb001,,,,28,62,CX,petta001,0,0,tramb001 singles. ,tramb001,1,L
tramb001 out. ,10,4,paytj001,,,,29,65,1BX,petta001,1,0,paytj001 reaches on fielder's choice. ,paytj001,1,G
paytj001 to 2B. ,32,4,abbok002,paytj001,,,30,76,1SBBB1FFFFB,petta001,0,0,abbok002 walks. ,abbok002,1,
,00,4,,paytj001,,leita001,31,77,1,petta001,1,0,abbok002 picked off. ,leita001,1,
,02,4,,paytj001,,,32,81,1CSX,petta001,1,0,,leita001,1,G
,32,5,,,,,33,61,FBBCFBX,leita001,1,0,,oneip001,0,G
,00,5,posaj001,,,,34,62,X,leita001,0,0,posaj001 singles. ,posaj001,0,L
posaj001 to 2B. ,01,5,,posaj001,,,35,66,1C1X,leita001,1,0,,bross001,0,G
,01,5,,posaj001,,,36,68,FX,leita001,1,0,,petta001,0,G
,02,5,,,,,37,84,CFS,petta001,1,0,agbab001 strikes out. ,agbab001,1,
,00,5,,,,,38,85,X,petta001,1,0,,alfoe001,1,G
,00,5,,piazm001,,,39,86,X,petta001,0,0,piazm001 doubles. ,piazm001,1,F
,30,5,zeilt001,piazm001,,,40,90,IIII,petta001,0,0,zeilt001 intentionally walks. ,zeilt001,1,
,12,5,zeilt001,piazm001,,,41,94,CSBX,petta001,1,0,,ventr001,1,F
,11,6,,,,,42,71,BCX,leita001,1,0,,vizcj001,0,G
,20,6,,,,,43,74,BBX,leita001,0,1,jeted001 homers. ,jeted001,0,
,12,6,,,,,44,78,BCCS,leita001,1,0,justd001 strikes out. ,justd001,0,
,30,6,willb002,,,,45,82,BBBB,leita001,0,0,willb002 walks. ,willb002,0,
,32,6,willb002,,,,46,91,11C1BBBCX,leita001,1,0,,martt002,0,G
,10,6,,,,,47,96,BX,petta001,1,0,,tramb001,1,G
,10,6,paytj001,,,,48,98,BX,petta001,0,0,paytj001 singles. ,paytj001,1,G
paytj001 to 2B. ,12,6,abbok002,paytj001,,,49,105,SFFBFFX,petta001,0,0,abbok002 singles. ,abbok002,1,G
paytj001 to 3B. abbok002 to 2B. ,01,6,,abbok002,paytj001,,50,108,M+2X,petta001,1,0,Sacrifice bunt by leita001.,leita001,1,G
,22,6,,abbok002,paytj001,,51,113,BBCFX,petta001,1,0,,agbab001,1,G
,31,7,oneip001,,,,52,96,BSBBB,leita001,0,0,oneip001 walks. ,oneip001,0,
,10,7,oneip001,,,,53,98,BX,leita001,1,0,,posaj001,0,F
,11,7,oneip001,,,,54,102,CB1X,leita001,1,0,,bross001,0,F
,12,7,oneip001,,,,55,107,LB1CX,leita001,1,0,,petta001,0,G
,22,7,alfoe001,,,,56,118,BCBFX,petta001,0,0,alfoe001 singles. ,alfoe001,1,G
,22,7,alfoe001,,,,57,126,BSFFF1BX,petta001,1,0,,piazm001,1,F
,32,7,alfoe001,,,,58,134,1F*BBC1BS,petta001,1,0,zeilt001 strikes out. ,zeilt001,1,
,32,7,alfoe001,,,,59,140,SBBBFS,petta001,1,0,ventr001 strikes out. ,ventr001,1,
,32,8,,,,,61,114,BBCBSFX,leita001,1,0,,knobc001,0,P
,32,8,,,,,62,121,BBFSFBS,leita001,1,0,jeted001 strikes out. ,jeted001,0,
,10,8,justd001,,,,63,123,BX,leita001,0,0,justd001 singles. ,justd001,0,G
,22,8,justd001,,,,64,129,BCB1SS,leita001,1,0,willb002 strikes out. ,willb002,0,
,12,8,,,,,67,4,BFFX,stanm003,1,0,,tramb001,1,G
