advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,02,1,,,,,0,5,CCFFX,reedr002,1,0,,vizcj001,0,F
,02,1,,,,,1,8,FFC,reedr002,1,0,jeted001 strikes out. ,jeted001,0,
,31,1,justd001,,,,2,13,BCBBB,reedr002,0,0,justd001 walks. ,justd001,0,
,32,1,justd001,,,,3,20,CB1FBBC,reedr002,1,0,willb002 strikes out. ,willb002,0,
,12,1,,,,,4,5,BCCFS,herno001,1,0,peret004 strikes out. ,peret004,1,
,12,1,,,,,5,9,FSBS,herno001,1,0,alfoe001 strikes out. ,alfoe001,1,
,12,1,,,,,6,13,BCSS,herno001,1,0,piazm001 strikes out. ,piazm001,1,
,02,2,,,,,7,23,CSS,reedr002,1,0,martt002 strikes out. ,martt002,0,
,22,2,,,,,8,28,BCBSC,reedr002,1,0,posaj001 strikes out. ,posaj001,0,
,10,2,,oneip001,,,9,30,BX,reedr002,0,0,oneip001 hits ground rule double. ,oneip001,0,L
,12,2,,oneip001,,,10,35,CBCFS,reedr002,1,0,bross001 strikes out. ,bross001,0,
,00,2,,,,,11,14,X,herno001,0,1,ventr001 homers. ,ventr001,1,
,22,2,,,,,12,20,CSBBFC,herno001,1,0,zeilt001 strikes out. ,zeilt001,1,
,22,2,,,,,13,25,SFBBC,herno001,1,0,agbab001 strikes out. ,agbab001,1,
,22,2,,,,,14,32,CBCFFBS,herno001,1,0,paytj001 strikes out. ,paytj001,1,
,02,3,,,,,15,38,CCS,reedr002,1,0,herno001 strikes out. ,herno001,0,
,22,3,,,,,16,43,BBFFX,reedr002,1,0,,vizcj001,0,G
,00,3,jeted001,,,,17,44,X,reedr002,0,0,jeted001 singles. ,jeted001,0,L
jeted001 scores. justd001 to 3B. ,22,3,,,justd001,,18,54,11CBS1B>F>FX,reedr002,0,1,justd001 doubles. ,justd001,0,G
,12,3,,,justd001,,19,61,CBCFFFX,reedr002,1,0,,willb002,0,G
,21,3,,,,,20,36,BBFX,herno001,1,0,,bordm001,1,F
,01,3,reedr002,,,,21,38,SX,herno001,0,0,reedr002 singles. ,reedr002,1,G
,11,3,reedr002,,,,22,41,BCX,herno001,1,0,,peret004,1,F
,32,3,reedr002,,,,23,48,BFBCB>F>X,herno001,1,0,,alfoe001,1,P
,01,4,martt002,,,,24,63,FX,reedr002,0,0,martt002 singles. ,martt002,0,L
,22,4,martt002,,,,25,68,BFBFC,reedr002,1,0,posaj001 strikes out. ,posaj001,0,
martt002 scores. ,20,4,,,oneip001,,26,71,BBX,reedr002,0,1,oneip001 triples. ,oneip001,0,F
,00,4,bross001,,oneip001,,27,72,H,reedr002,0,0,bross001 hit by pitch. ,bross001,0,
bross001 to 2B. ,00,4,,bross001,oneip001,,28,73,X,reedr002,1,0,Sacrifice bunt by herno001.,herno001,0,G
,12,4,,bross001,oneip001,,29,78,CFBFC,reedr002,1,0,vizcj001 strikes out. ,vizcj001,0,
,02,4,,,,,30,51,FSS,herno001,1,0,piazm001 strikes out. ,piazm001,1,
,00,4,,ventr001,,,31,52,X,herno001,0,0,ventr001 doubles. ,ventr001,1,G
,02,4,,ventr001,,,32,55,CSC,herno001,1,0,zeilt001 strikes out. ,zeilt001,1,
,10,4,,ventr001,,,33,57,BX,herno001,1,0,,agbab001,1,F
,12,5,jeted001,,,,34,82,CBFX,reedr002,0,0,jeted001 singles. ,jeted001,0,G
,22,5,jeted001,,,,35,91,1F11CBBF>X,reedr002,1,0,,justd001,0,F
jeted001 to 2B. ,01,5,,jeted001,,,36,94,1F>X,reedr002,1,0,,willb002,0,G
,20,5,,jeted001,,,37,97,BBX,reedr002,1,0,,martt002,0,F
,22,5,,,,,38,65,BBFFFFFX,herno001,1,0,,paytj001,1,P
,21,5,bordm001,,,,39,69,BBCX,herno001,0,0,bordm001 singles. ,bordm001,1,G
bordm001 to 2B. ,00,5,,bordm001,,,40,70,X,herno001,1,0,Sacrifice bunt by reedr002.,reedr002,1,G
,32,5,peret004,bordm001,,,41,79,CFBFBFFBB,herno001,0,0,peret004 walks. ,peret004,1,
,02,5,peret004,bordm001,,,42,83,SSFS,herno001,1,0,alfoe001 strikes out. ,alfoe001,1,
,32,6,,,,,43,103,CBFBBX,reedr002,1,0,,posaj001,0,F
,22,6,,,,,44,109,CBSFBX,reedr002,1,0,,oneip001,0,G
,00,6,,,,,45,110,X,reedr002,1,0,,bross001,0,P
,00,6,,piazm001,,,46,84,X,herno001,0,0,piazm001 hits ground rule double. ,piazm001,1,L
,32,6,ventr001,piazm001,,,47,90,BCBCBB,herno001,0,0,ventr001 walks. ,ventr001,1,
piazm001 scores. ventr001 to 3B. ,01,6,,zeilt001,ventr001,,48,92,MX,herno001,0,1,zeilt001 doubles. ,zeilt001,1,L
,32,6,agbab001,zeilt001,ventr001,,49,99,FBSBBFB,herno001,0,0,agbab001 walks. ,agbab001,1,
,12,6,agbab001,zeilt001,ventr001,,50,104,CSFBS,herno001,1,0,paytj001 strikes out. ,paytj001,1,
,32,6,agbab001,zeilt001,ventr001,,51,110,BCSBBS,herno001,1,0,bordm001 strikes out. ,bordm001,1,
agbab001 out. ,01,6,hamid001,zeilt001,ventr001,,53,112,CX,herno001,1,0,hamid001 reaches on fielder's choice. ,hamid001,1,G
,02,7,,,,,55,3,SSS,wendt001,1,0,herno001 strikes out. ,herno001,0,
,12,7,,,,,56,8,BCFFS,wendt001,1,0,vizcj001 strikes out. ,vizcj001,0,
,31,7,jeted001,,,,57,13,BBBCB,wendt001,0,0,jeted001 walks. ,jeted001,0,
jeted001 to 2B. ,00,7,justd001,jeted001,,,59,4,111H,cookd001,0,0,justd001 hit by pitch. ,justd001,0,
,32,7,justd001,jeted001,,,60,10,BSBBCS,cookd001,1,0,willb002 strikes out. ,willb002,0,
,21,7,,,,,61,116,BFBX,herno001,1,0,,peret004,1,L
,01,7,,,,,62,118,CX,herno001,1,0,,alfoe001,1,G
,11,7,,,,,63,121,BSX,herno001,1,0,,piazm001,1,P
,30,8,martt002,,,,64,14,BBBB,cookd001,0,0,martt002 walks. ,martt002,0,
,02,8,,,,,66,3,CCX,franj001,2,0,Double Play. ,posaj001,0,G
,02,8,oneip001,,,,67,6,CCX,franj001,0,0,oneip001 singles. ,oneip001,0,G
,11,8,oneip001,,,,69,9,BSX,franj001,1,0,,hillg001,0,F
,02,8,,,,,71,124,CFS,herno001,1,0,ventr001 strikes out. ,ventr001,1,
,32,8,zeilt001,,,,72,131,BBCSFBX,herno001,0,0,zeilt001 singles. ,zeilt001,1,G
zeilt001 scores. ,10,8,,agbab001,,,73,134,1BX,herno001,0,1,agbab001 doubles. ,agbab001,1,L
mcewj001 to 3B. ,00,8,paytj001,,mcewj001,,75,135,X,herno001,0,0,paytj001 singles. ,paytj001,1,G
mcewj001 scores. ,12,8,paytj001,,,,79,6,B1FC1X,stanm003,1,1,tramb001 hits sacrifice fly. ,tramb001,1,F
,02,8,paytj001,,,,81,10,1CFS,stanm003,1,0,abbok002 strikes out. ,abbok002,1,
,01,9,knobc001,,,,86,2,CX,benia001,0,0,knobc001 singles. ,knobc001,0,L
,00,9,knobc001,,,,88,3,X,benia001,1,0,,polol001,0,F
,12,9,knobc001,,,,89,8,SBSFC,benia001,1,0,jeted001 strikes out. ,jeted001,0,
knobc001 to 2B. ,11,9,,knobc001,,justd001,90,11,BSB,benia001,0,0,knobc001 to 2B on defensive indifference. ,justd001,0,
,32,9,,knobc001,,,91,17,BSBBFX,benia001,1,0,,justd001,0,P
