id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
hernl003,0,20,11,1,8,6,123,3,0,7,2,2,1,0,32,29,0,1,1,0
fulta001,0,1,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0
embra001,0,1,1,0,1,1,4,0,0,1,0,0,0,0,2,2,0,0,0,0
rodrf002,0,2,3,0,2,1,17,1,0,3,0,0,0,0,5,5,1,0,0,0
karls001,1,13,8,3,5,5,75,4,1,4,2,1,0,0,22,18,0,1,0,0
jarvk001,1,2,0,1,0,0,12,0,0,0,0,0,0,0,3,2,0,0,0,0
tavaj001,1,3,0,0,0,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0
dejem001,1,4,3,1,2,2,30,1,1,2,0,0,0,0,7,6,0,0,0,0
whitg001,1,2,1,0,0,0,13,0,0,1,0,0,0,0,3,3,0,0,0,0
jimej001,1,3,1,0,0,0,18,1,0,1,0,0,0,0,4,4,0,0,0,0
