id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
andeb002,0,13,9,1,7,7,92,3,1,5,3,0,0,0,24,20,0,1,2,0
sprir001,0,2,1,2,0,0,23,2,0,0,1,0,0,0,5,3,0,0,0,0
swing001,0,3,1,0,0,0,13,0,0,0,1,0,0,0,3,3,0,0,0,0
morgm001,0,3,1,0,1,1,9,0,1,0,0,0,0,0,4,4,0,0,0,0
mantm001,0,0,4,2,6,6,19,0,2,1,1,0,0,0,6,4,0,0,0,0
padiv001,0,3,1,0,0,0,10,1,0,0,0,1,0,0,3,3,0,0,0,0
bohab001,1,19,5,0,4,4,77,1,1,4,0,0,0,0,24,24,0,0,0,0
belis001,1,0,1,0,1,0,9,0,0,0,1,0,0,0,2,2,0,0,0,0
whitg001,1,5,1,0,0,0,23,2,0,1,0,0,0,0,6,6,0,0,0,0
dejem001,1,3,1,0,0,0,13,0,0,1,0,0,0,0,4,4,0,0,0,0
