id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
priea001,0,18,4,0,2,2,83,6,0,3,0,1,0,0,23,23,0,0,0,0
matht002,0,0,2,0,2,2,4,0,0,2,0,0,0,0,2,2,0,0,0,0
magnm001,0,5,2,0,3,2,32,0,1,1,0,0,0,0,8,7,0,1,0,0
tam-j001,0,1,3,1,1,1,13,0,0,2,1,0,0,0,4,3,0,0,0,1
isrij001,0,5,3,2,2,2,46,2,0,3,0,0,0,0,10,8,0,0,0,0
servs001,0,0,1,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0
jarvk001,1,18,7,1,4,4,95,5,2,4,1,0,0,0,25,24,0,0,0,0
choub001,1,3,0,0,0,0,15,0,0,0,0,0,0,0,3,3,0,0,0,0
myerm001,1,2,0,1,1,1,20,0,0,0,0,0,0,0,3,2,0,0,0,0
jimej001,1,1,1,1,2,2,11,0,1,0,0,0,0,0,3,2,0,0,0,0
belis001,1,1,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0
whitg001,1,2,3,0,2,1,23,1,0,3,0,0,0,0,5,5,0,0,0,0
dejem001,1,3,1,1,0,0,13,0,0,0,0,1,0,0,4,3,0,0,0,1
