id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
kiled001,0,5,8,1,11,8,63,1,2,4,1,1,2,3,18,13,0,0,1,0
brunj001,0,6,3,1,0,0,35,1,0,3,0,0,0,0,10,9,0,0,0,0
jamem001,0,4,0,0,0,0,26,2,0,0,0,0,0,0,4,4,0,0,0,0
sloch001,0,6,1,2,0,0,33,0,0,1,0,0,0,0,9,7,0,0,0,0
mohlm001,0,3,2,0,1,1,13,0,1,1,0,0,0,0,5,5,0,0,0,0
karls001,1,9,9,2,5,5,62,1,3,5,1,0,0,1,19,16,0,0,0,0
crour001,1,9,0,0,0,0,30,3,0,0,0,0,0,0,10,10,0,0,0,0
whitg001,1,6,1,0,0,0,19,3,0,0,1,0,0,0,7,7,0,0,0,0
lee-d003,1,0,1,0,1,1,6,0,0,1,0,0,0,0,1,1,0,0,0,0
myerm001,1,3,0,1,0,0,23,1,0,0,0,0,0,0,4,3,0,0,0,0
