id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
stepg001,0,15,7,3,7,5,94,4,0,4,3,0,0,1,26,21,1,1,0,0
waind001,0,1,1,1,2,2,11,0,0,0,1,0,0,0,3,1,0,1,0,0
mohlm001,0,1,3,2,4,4,19,0,0,2,1,0,0,0,6,4,0,0,0,0
jamem001,0,4,2,2,0,0,29,1,0,2,0,0,0,0,8,6,0,0,0,0
vered001,0,3,2,0,1,1,21,1,0,2,0,0,0,0,5,5,0,0,0,0
bohab001,1,9,7,5,7,7,76,3,2,2,3,0,0,0,20,15,0,0,0,0
crour001,1,7,4,1,2,2,58,2,0,4,0,0,1,0,12,11,0,0,0,1
jimej001,1,2,0,0,0,0,6,1,0,0,0,0,0,0,2,2,0,0,0,0
belis001,1,3,3,0,0,0,25,2,0,3,0,0,0,0,6,6,0,0,0,0
myerm001,1,2,0,1,0,0,16,2,0,0,0,0,0,0,3,2,0,0,0,0
tavaj001,1,2,3,1,4,4,25,1,0,2,1,0,0,0,6,5,0,0,0,0
whitg001,1,2,0,2,0,0,29,0,0,0,0,0,0,1,5,1,0,0,1,0
