id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
burkj001,0,17,9,2,6,6,101,3,0,6,2,1,0,0,28,23,0,2,1,1
mulht001,0,4,1,0,0,0,11,1,0,1,0,0,0,0,3,3,0,0,0,0
remlm001,0,3,0,0,0,0,13,1,0,0,0,0,0,0,3,3,0,0,0,0
ligtk001,0,3,2,1,0,0,28,0,0,2,0,0,0,0,6,5,0,0,0,1
kamis001,0,6,1,1,0,0,17,1,0,1,0,0,0,0,6,5,0,0,0,0
rockj001,0,1,2,0,1,1,9,0,0,2,0,0,0,0,3,3,0,0,0,0
belis001,0,1,1,1,0,0,8,1,0,1,0,0,0,0,3,2,0,0,0,1
yoshm001,1,15,8,2,4,4,82,1,1,6,1,0,0,0,25,22,0,0,1,0
dejem001,1,4,2,1,2,2,30,2,1,1,0,0,0,0,7,6,0,0,0,0
jimej001,1,5,1,0,0,0,22,0,0,1,0,0,0,0,6,6,0,0,0,0
whitg001,1,3,1,1,0,0,9,0,0,1,0,0,0,0,4,2,0,1,0,1
housc001,1,1,1,1,0,0,12,0,0,1,0,0,0,0,3,2,0,0,0,0
choub001,1,2,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0
myerm001,1,2,0,0,0,0,9,1,0,0,0,0,0,0,2,2,0,0,0,0
wasdj001,1,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0
bohab001,1,1,0,1,0,0,10,0,0,0,0,0,0,0,2,1,0,0,0,0
maynb001,1,3,1,1,0,0,17,0,0,1,0,0,1,0,5,4,0,0,0,0
