id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
hernl003,0,15,10,3,8,6,132,6,3,4,3,0,0,0,29,26,0,0,0,0
fulta001,0,1,3,2,4,4,21,0,0,2,1,0,0,0,6,4,0,0,0,0
johnj006,0,3,2,0,2,2,16,0,1,0,0,1,0,0,5,5,0,0,0,0
embra001,0,2,2,1,2,2,18,0,0,1,1,0,0,0,5,4,0,0,0,0
rodrf002,0,3,0,4,1,1,41,0,0,0,0,0,0,0,7,3,0,0,0,1
bohab001,1,4,4,5,6,6,58,2,0,3,0,1,0,0,13,8,0,0,0,0
tavaj001,1,11,6,3,5,5,96,5,3,2,1,0,0,0,19,16,0,0,0,0
belis001,1,3,0,0,0,0,15,2,0,0,0,0,0,0,3,3,0,0,0,0
dejem001,1,3,1,0,1,1,19,0,1,0,0,0,0,0,4,4,0,0,0,0
whitg001,1,3,1,0,0,0,20,2,0,1,0,0,0,0,4,4,0,0,0,0
jimej001,1,3,1,1,1,1,22,1,0,0,1,0,1,0,5,4,0,0,0,0
