id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
eatoa001,0,18,6,4,5,5,115,2,1,2,3,0,0,0,28,22,0,0,2,0
cunnw001,0,3,0,1,0,0,25,1,0,0,0,0,0,0,4,3,0,0,0,0
carlb001,0,2,4,0,4,4,26,0,0,2,2,0,0,0,6,6,0,0,0,0
sloch001,0,1,1,3,2,0,23,0,0,0,1,0,0,0,6,3,0,0,0,0
hofft001,0,3,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0
roseb002,1,6,5,3,6,5,55,2,1,3,1,0,0,0,15,12,0,0,0,1
carrg001,1,6,3,4,5,5,55,3,2,1,0,0,0,0,13,9,0,0,0,0
walkp001,1,6,3,2,3,3,41,1,0,2,0,1,0,0,11,9,0,0,0,0
myerm001,1,3,2,1,1,1,16,0,0,0,1,1,0,0,6,5,0,0,0,0
dejem001,1,3,1,0,0,0,6,0,0,1,0,0,0,0,3,3,0,0,0,0
choub001,1,3,1,0,0,0,20,1,0,0,1,0,0,0,4,4,0,0,0,0
