id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
woodk002,0,18,6,1,3,2,106,4,1,4,1,0,0,2,28,22,0,2,1,0
worrt002,0,3,1,0,0,0,21,0,0,0,1,0,0,0,5,5,0,0,0,0
heref001,0,0,1,0,1,1,6,0,0,0,1,0,0,0,1,1,0,0,0,0
vanpt001,0,9,3,1,1,1,44,0,0,2,1,0,0,0,13,11,0,0,1,1
aguir001,0,3,0,0,0,0,15,1,0,0,0,0,0,0,3,3,0,0,0,0
astap001,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
wasdj001,1,9,6,0,4,4,51,2,1,4,1,0,1,0,14,13,0,0,1,0
jarvk001,1,9,2,0,0,0,33,0,0,1,1,0,0,0,10,10,0,0,0,0
dipoj001,1,4,1,0,0,0,18,0,0,1,0,0,0,0,5,5,0,0,0,0
myerm001,1,1,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0
dejem001,1,1,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0
jimej001,1,6,0,0,0,0,21,0,0,0,0,0,0,0,6,6,0,0,0,0
whitg001,1,3,3,0,3,3,27,1,1,1,0,1,0,0,6,6,0,0,0,0
