advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,12,1,,,,,0,4,CCBS,arror001,1,0,reesp001 strikes out. ,reesp001,0,
,31,1,larkb001,,,,1,9,BSBBX,arror001,0,0,larkb001 singles. ,larkb001,0,
,12,1,larkb001,,,,2,13,CFBX,arror001,1,0,,grifk002,0,F
,31,1,larkb001,,,,3,18,BCBBX,arror001,1,0,,bichd001,0,
,10,1,,,,,4,2,BX,parrs001,1,0,,goodt001,1,F
,22,1,,,,,5,7,BFFBX,parrs001,1,0,lansm001 grounds out. ,lansm001,1,G
,22,1,,,,,6,13,CFBFBS,parrs001,1,0,walkl001 strikes out. ,walkl001,1,
,11,2,,,,,7,21,BSX,arror001,1,0,yound001 grounds out. ,yound001,0,G
,12,2,taube001,,,,8,25,CBFX,arror001,0,0,taube001 singles. ,taube001,0,
,02,2,,,,,9,29,CCFX,arror001,2,0,Double Play. ,boona001,0,
,22,2,,cirij001,,,10,18,BFBFX,parrs001,0,0,cirij001 doubles. ,cirij001,1,
cirij001 to 3B. ,32,2,,,cirij001,,11,27,CBFBFFBFX,parrs001,1,0,heltt001 grounds out. ,heltt001,1,G
cirij001 scores. ,12,2,,bragd001,,,12,33,BSFFFX,parrs001,0,1,bragd001 doubles. ,bragd001,1,
,12,2,,bragd001,,,13,37,CBFC,parrs001,1,0,peren001 strikes out. ,peren001,1,
,30,2,maynb001,bragd001,,,14,41,IIII,parrs001,0,0,maynb001 intentionally walks. ,maynb001,1,
,02,2,maynb001,bragd001,,,15,44,SFS,parrs001,1,0,arror001 strikes out. ,arror001,1,
,00,3,,,,,16,30,X,arror001,1,0,tuckm001 grounds out. ,tuckm001,0,G
,22,3,,,,,17,35,CBFBS,arror001,1,0,parrs001 strikes out. ,parrs001,0,
,10,3,reesp001,,,,18,37,BH,arror001,0,0,reesp001 hit by pitch. ,reesp001,0,
,12,3,,,,larkb001,19,42,CSFB1,arror001,1,0,reesp001 picked off. ,larkb001,0,
,11,3,,,,,20,47,CBX,parrs001,1,0,,goodt001,1,F
,21,3,lansm001,,,,21,51,BCBX,parrs001,0,0,lansm001 singles. ,lansm001,1,
lansm001 to 2B. ,10,3,walkl001,lansm001,,,22,53,BX,parrs001,0,0,walkl001 singles. ,walkl001,1,
,01,3,walkl001,lansm001,,,23,55,CX,parrs001,1,0,,cirij001,1,L
,22,3,walkl001,lansm001,,,24,62,FBBFFFC,parrs001,1,0,heltt001 strikes out. ,heltt001,1,
,00,4,,,,,25,43,X,arror001,1,0,,larkb001,0,F
,20,4,,,,,26,46,BBX,arror001,0,1,grifk002 homers. ,grifk002,0,
,12,4,,,,,27,50,BFCC,arror001,1,0,bichd001 strikes out. ,bichd001,0,
,11,4,,,,,28,53,FBX,arror001,1,0,,yound001,0,F
,02,4,,,,,29,65,CFC,parrs001,1,0,bragd001 strikes out. ,bragd001,1,
,20,4,,,,,30,68,BBX,parrs001,1,0,,peren001,1,
,00,4,,,,,31,69,X,parrs001,1,0,,maynb001,1,F
,11,5,,,,,32,56,FBX,arror001,1,0,taube001 grounds out. ,taube001,0,G
,00,5,,,,,33,57,X,arror001,1,0,,boona001,0,P
,22,5,,,,,34,62,CFBBC,arror001,1,0,tuckm001 strikes out. ,tuckm001,0,
,22,5,arror001,,,,36,74,BFBFX,parrs001,0,0,arror001 singles. ,arror001,1,
arror001 scores. ,10,5,,,goodt001,,37,76,BX,parrs001,0,1,goodt001 triples. ,goodt001,1,
goodt001 scores. ,12,5,,,,,38,80,CFBX,parrs001,0,2,lansm001 homers. ,lansm001,1,
,00,5,walkl001,,,,39,81,X,parrs001,0,0,walkl001 singles. ,walkl001,1,
walkl001 to 2B. ,31,5,cirij001,walkl001,,,40,86,BBBCB,parrs001,0,0,cirij001 walks. ,cirij001,1,
walkl001 to 3B. ,02,5,cirij001,,walkl001,,43,3,CFX,merch002,1,0,,heltt001,1,F
,21,5,cirij001,,,bragd001,44,7,CBBS,merch002,1,0,walkl001 caught stealing. ,bragd001,1,
cirij001 scores. ,22,5,bragd001,,,,45,12,CBBSX,merch002,0,1,bragd001 singles. ,bragd001,1,
,11,5,bragd001,,,,46,15,CBX,merch002,1,0,,peren001,1,F
,12,6,ochoa001,,,,47,67,CBCFX,arror001,0,0,ochoa001 singles. ,ochoa001,0,
ochoa001 to 2B. ,32,6,stync001,ochoa001,,,48,77,CFBFBBFFFX,arror001,0,0,stync001 singles. ,stync001,0,
ochoa001 to 3B. stync001 to 2B. ,11,6,larkb001,stync001,ochoa001,,49,80,BCX,arror001,0,0,larkb001 singles. ,larkb001,0,
ochoa001 scores. ,00,6,larkb001,stync001,,,50,81,X,arror001,1,1,grifk002 hits sacrifice fly. ,grifk002,0,
,00,6,,stync001,,,51,82,X,arror001,2,0,Double Play. ,bichd001,0,
,21,6,,,,,52,19,BCBX,merch002,1,0,,maynb001,1,F
,31,6,,mantj001,,,54,24,BBBCX,merch002,0,0,mantj001 doubles. ,mantj001,1,
,30,6,goodt001,mantj001,,,55,28,BBBB,merch002,0,0,goodt001 walks. ,goodt001,1,
mantj001 to 3B. goodt001 to 2B. ,32,6,lansm001,goodt001,mantj001,,59,7,BCCBBFB,sulls001,0,0,lansm001 walks. ,lansm001,1,
,00,6,,goodt001,mantj001,,60,8,X,sulls001,2,0,Double Play. ,walkl001,1,
,10,7,,,,,62,2,BX,tavaj001,1,0,,yound001,0,F
,10,7,,,,,63,4,BX,tavaj001,1,0,taube001 grounds out. ,taube001,0,G
,22,7,boona001,,,,64,10,FBBCFX,tavaj001,0,0,boona001 singles. ,boona001,0,
,22,7,boona001,,,,65,15,CBFBX,tavaj001,1,0,,cromd001,0,P
,01,7,,cirij001,,,68,10,CX,sulls001,0,0,cirij001 doubles. ,cirij001,1,
cirij001 scores. ,00,7,,,,,69,11,X,sulls001,0,2,heltt001 homers. ,heltt001,1,
,32,7,,,,,70,19,BBCFFFBS,sulls001,1,0,bragd001 strikes out. ,bragd001,1,
,11,7,,,,,71,22,BFX,sulls001,1,0,peren001 grounds out. ,peren001,1,G
,01,7,,,,,72,24,CX,sulls001,1,0,,maynb001,1,L
,01,8,,,,,75,2,CX,jimej001,1,0,ochoa001 grounds out. ,ochoa001,0,G
,32,8,stync001,,,,76,9,CFBBBFB,jimej001,0,0,stync001 walks. ,stync001,0,
,20,8,stync001,,,,77,12,BBX,jimej001,1,0,,larkb001,0,F
,31,8,stync001,,,,78,17,CBBBX,jimej001,1,0,grifk002 grounds out. ,grifk002,0,G
,32,8,,,,,80,6,CBSBBC,aybam001,1,0,huntb002 strikes out. ,huntb002,1,
,00,8,,,,,81,7,X,aybam001,1,0,,goodt001,1,
,21,8,lansm001,,,,82,11,BCBX,aybam001,0,0,lansm001 reaches on error. ,lansm001,1,G
lansm001 to 2B. ,02,8,,lansm001,,walkl001,83,15,FFFB,aybam001,0,0,Wild Pitch. ,walkl001,1,
lansm001 to 3B. ,22,8,walkl001,,lansm001,,84,21,FFFBBX,aybam001,0,0,walkl001 singles. ,walkl001,1,
walkl001 to 2B. ,30,8,cirij001,walkl001,lansm001,,85,25,BBBB,aybam001,0,0,cirij001 walks. ,cirij001,1,
,00,8,cirij001,walkl001,lansm001,,86,26,X,aybam001,1,0,heltt001 grounds out. ,heltt001,1,G
,02,9,,,,,89,3,CSS,lee-d003,1,0,morrh001 strikes out. ,morrh001,0,
,22,9,,,,,90,9,BFFBFX,lee-d003,1,0,,yound001,0,L
,21,9,taube001,,,,91,13,CBBX,lee-d003,0,0,taube001 singles. ,taube001,0,
taube001 to 3B. ,00,9,,boona001,taube001,,92,14,X,lee-d003,0,0,boona001 doubles. ,boona001,0,
taube001 scores. boona001 scores. ,10,9,,,,,93,16,BX,lee-d003,0,3,cromd001 homers. ,cromd001,0,
,22,9,ochoa001,,,,94,22,CBSBFX,lee-d003,0,0,ochoa001 reaches on error. ,ochoa001,0,
harnp001 to 2B. ,12,9,,harnp001,,stync001,98,4,CBFB,belis001,0,0,Wild Pitch. ,stync001,0,
,22,9,,harnp001,,,99,11,CBFBFFS,belis001,1,0,stync001 strikes out. ,stync001,0,
