id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
doteo001,0,16,10,6,5,5,121,3,1,8,1,0,0,0,30,23,0,1,0,0
perey001,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0
slusj001,0,1,1,0,0,0,11,1,0,1,0,0,0,0,2,2,0,0,0,0
grosk002,0,1,1,0,2,1,12,0,0,1,0,0,0,0,3,3,0,0,0,0
cabrj001,0,5,3,1,1,1,17,0,1,2,0,0,0,0,8,7,0,0,0,0
astap001,1,17,9,5,7,7,105,7,2,4,2,1,0,1,32,25,0,0,1,1
bohab001,1,2,1,0,0,0,7,0,0,1,0,0,0,0,3,3,0,0,0,0
belis001,1,2,0,0,0,0,11,2,0,0,0,0,0,0,2,2,0,0,0,0
whitg001,1,3,0,0,0,0,12,2,0,0,0,0,0,0,3,3,0,0,0,0
jimej001,1,3,2,0,0,0,19,2,0,2,0,0,0,0,5,5,0,0,0,0
