id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
gagne001,0,13,11,3,8,5,90,2,1,9,1,0,0,0,27,24,0,0,0,0
masao001,0,2,0,0,0,0,11,0,0,0,0,0,0,0,2,2,0,0,0,0
adamt001,0,6,2,0,1,1,34,1,0,1,1,0,0,0,8,8,0,0,0,0
fettm001,0,3,2,1,2,2,30,0,1,1,0,0,0,0,5,4,0,0,0,0
shawj001,0,3,0,0,0,0,18,2,0,0,0,0,0,0,3,3,0,0,0,0
jarvk001,1,9,7,1,7,1,64,1,2,4,1,0,0,0,18,17,0,0,0,1
carrg001,1,7,7,1,7,7,64,4,1,5,1,0,0,0,15,14,0,0,0,0
lee-d003,1,5,1,3,0,0,49,0,0,0,1,0,0,0,9,6,0,0,0,0
choub001,1,3,5,0,2,2,17,0,0,4,1,0,0,0,7,7,0,0,0,0
jimej001,1,3,0,0,0,0,6,1,0,0,0,0,0,0,3,3,0,0,0,0
