id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
elars001,0,18,9,3,6,6,99,1,0,5,4,0,1,0,29,24,0,0,2,0
henrd002,0,3,0,2,0,0,22,1,0,0,0,0,0,0,5,3,0,0,0,0
valdm001,0,1,2,1,4,1,18,0,0,2,0,0,0,0,5,4,0,0,0,0
perey001,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0
cabrj001,0,2,1,0,0,0,10,1,0,1,0,0,0,0,3,3,0,0,0,0
jarvk001,1,15,10,2,5,5,78,3,1,7,2,0,0,0,23,21,0,0,0,0
bohab001,1,3,0,0,0,0,13,1,0,0,0,0,0,0,3,3,0,0,0,0
tavaj001,1,4,1,0,2,2,24,0,0,0,1,0,0,1,6,5,0,0,0,0
myerm001,1,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
belis001,1,2,1,0,0,0,4,0,0,1,0,0,0,0,2,2,0,0,0,0
jimej001,1,3,0,0,0,0,11,0,0,0,0,0,0,0,3,3,0,0,0,0
