id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
radkb001,0,15,8,4,4,4,90,3,0,5,1,2,0,0,26,22,0,0,0,0
carrh001,0,3,1,1,0,0,18,0,0,1,0,0,0,0,5,4,0,0,0,0
guare001,0,3,0,0,0,0,8,0,0,0,0,0,0,0,3,3,0,0,0,0
wellb002,0,1,2,1,2,2,25,0,0,0,2,0,0,0,4,3,0,0,0,0
hawkl001,0,5,1,0,0,0,16,1,0,1,0,0,0,0,5,5,0,0,0,0
rappp001,1,17,9,3,9,6,109,3,0,8,1,0,0,0,29,26,0,0,0,0
mcelc001,1,1,2,1,1,1,15,0,0,1,1,0,0,0,4,3,0,0,0,0
kohlr001,1,3,1,1,0,0,19,0,0,0,1,0,0,0,5,4,0,0,0,0
ryanb001,1,3,1,0,0,0,15,2,0,1,0,0,0,0,4,4,0,0,0,0
johnj007,1,3,1,1,0,0,17,0,0,1,0,0,0,0,4,3,0,0,0,0
