id,game,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB,opp,loc,regpost,gs
mussm001,NYN200006050,18,6,3,2,2,119,4,0,6,0,0,0,0,27,23,0,1,0,0,NYN,0,1,1
tromm001,NYN200006050,6,0,0,0,0,22,1,0,0,0,0,0,0,6,6,0,0,0,0,NYN,0,1,0
timlm001,NYN200006050,3,0,0,0,0,13,1,0,0,0,0,0,0,3,3,0,0,0,0,NYN,0,1,0
erics001,NYN200006070,16,6,1,6,6,81,4,2,2,0,2,0,0,22,20,0,0,1,0,NYN,0,1,1
mcelc001,NYN200006070,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,NYN,0,1,0
reyea001,NYN200006070,4,2,2,3,3,33,1,0,1,1,0,0,0,8,5,0,0,1,0,NYN,0,1,0
ryanb001,NYN200006070,0,2,1,2,2,14,0,0,2,0,0,0,0,3,2,0,0,0,0,NYN,0,1,0
mercj001,NYN200006070,1,1,1,0,0,13,1,0,1,0,0,0,0,3,2,0,0,0,0,NYN,0,1,0
tromm001,NYN200006070,3,1,0,0,0,18,2,0,0,1,0,0,1,5,4,0,0,0,0,NYN,0,1,0
johnj007,NYN200006080,16,6,5,6,6,106,4,1,3,2,0,0,0,26,20,0,0,1,0,NYN,0,1,1
groob001,NYN200006080,5,1,1,0,0,28,0,0,1,0,0,0,0,7,6,0,0,0,0,NYN,0,1,0
tromm001,NYN200006080,6,3,0,1,1,31,3,1,2,0,0,0,0,9,9,0,0,0,0,NYN,0,1,0
mercj001,NYN200006080,1,1,0,1,1,9,0,1,0,0,0,0,0,2,2,0,0,0,0,NYN,0,1,0
rappp001,TBA200005290,18,11,0,1,1,86,3,0,10,1,0,0,0,28,28,0,0,0,0,TBA,0,1,1
tromm001,TBA200005290,2,0,0,0,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,TBA,0,1,0
groob001,TBA200005290,4,2,0,0,0,21,1,0,2,0,0,0,0,6,6,0,0,0,0,TBA,0,1,0
timlm001,TBA200005290,3,0,0,0,0,13,1,0,0,0,0,0,0,3,3,0,0,0,0,TBA,0,1,0
ponss001,TBA200005300,25,12,1,5,3,113,6,0,10,2,0,0,0,39,38,0,0,0,0,TBA,0,1,1
ryanb001,TBA200005300,1,2,0,2,2,7,0,1,1,0,0,0,0,3,3,0,0,0,0,TBA,0,1,0
timlm001,TBA200005300,1,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,TBA,0,1,0
mussm001,TBA200005310,21,4,2,2,2,94,5,0,4,0,0,0,1,28,25,0,0,0,0,TBA,0,1,1
groob001,TBA200005310,2,2,1,2,2,16,0,1,1,0,0,0,0,5,3,0,1,0,0,TBA,0,1,0
tromm001,TBA200005310,1,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0,TBA,0,1,0
erics001,TBA200006010,24,8,2,2,2,127,6,0,7,1,0,1,0,34,32,0,0,0,0,TBA,0,1,1
mercj001,TBA200008040,18,8,2,4,4,96,3,1,6,1,0,0,1,28,25,0,0,0,0,TBA,0,1,1
milla001,TBA200008040,5,3,3,3,3,45,0,1,2,0,0,0,0,11,8,0,0,0,0,TBA,0,1,0
tromm001,TBA200008040,0,0,2,2,2,10,0,0,0,0,0,0,0,2,0,0,0,0,0,TBA,0,1,0
groob001,TBA200008040,4,1,0,0,0,16,2,0,0,0,1,0,0,5,5,0,0,0,0,TBA,0,1,0
kohlr001,TBA200008040,6,0,1,0,0,30,2,0,0,0,0,0,0,7,6,0,0,0,0,TBA,0,1,0
johnj007,TBA200008040,12,0,0,0,0,42,3,0,0,0,0,0,0,12,12,0,0,0,0,TBA,0,1,0
ponss001,TBA200008050,27,8,3,4,4,134,10,1,4,2,1,0,0,38,34,0,0,1,0,TBA,0,1,1
tromm001,TBA200008050,1,1,3,1,1,30,0,0,1,0,0,0,0,5,2,0,0,0,2,TBA,0,1,0
mussm001,TBA200008060,19,9,3,7,7,104,3,2,3,4,0,0,0,30,26,0,1,0,0,TBA,0,1,1
ryanb001,TBA200008060,5,1,0,0,0,13,0,0,0,1,0,0,0,6,5,0,0,1,0,TBA,0,1,0
ponss001,KCA200004110,21,5,3,2,2,104,0,1,1,3,0,0,0,28,25,0,0,0,0,KCA,0,1,1
reyea001,KCA200004110,3,3,1,3,3,32,0,1,1,1,0,0,0,7,6,0,0,0,0,KCA,0,1,0
ryanb001,KCA200004110,6,1,2,0,0,47,1,0,1,0,0,0,0,10,8,1,0,0,1,KCA,0,1,0
mcelc001,KCA200004110,2,0,1,0,0,21,1,0,0,0,0,0,0,3,2,0,0,0,0,KCA,0,1,0
worrt002,KCA200004110,2,2,1,2,2,12,0,1,1,0,0,0,0,5,4,0,0,0,1,KCA,0,1,0
rappp001,KCA200004120,18,5,2,3,3,90,3,1,3,1,0,1,0,24,22,0,0,0,0,KCA,0,1,1
groob001,KCA200004120,4,1,2,1,1,24,0,0,1,0,0,0,0,7,3,0,0,2,0,KCA,0,1,0
tromm001,KCA200004120,2,2,1,3,3,25,2,1,0,1,0,1,0,5,4,0,0,0,0,KCA,0,1,0
mussm001,KCA200004130,24,10,1,5,5,105,5,1,7,2,0,0,0,35,33,0,0,1,0,KCA,0,1,1
ryanb001,KCA200004130,1,2,1,1,1,11,0,0,2,0,0,0,0,4,2,0,1,0,0,KCA,0,1,0
mussm001,KCA200008110,20,11,0,7,7,113,3,3,4,4,0,0,0,30,29,0,1,0,0,KCA,0,1,1
tromm001,KCA200008110,4,0,0,0,0,14,2,0,0,0,0,0,0,4,4,0,0,0,0,KCA,0,1,0
parrj003,KCA200008120,17,6,4,5,5,106,3,1,5,0,0,0,0,27,22,0,0,1,0,KCA,0,1,1
