id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
priea001,0,14,9,0,3,3,70,3,0,8,1,0,0,0,21,20,0,0,1,0
magnm001,0,2,1,0,1,1,10,0,0,0,1,0,0,0,3,3,0,0,0,0
matht002,0,2,2,1,0,0,22,0,0,1,1,0,0,0,5,4,0,0,0,1
mecij001,0,6,1,0,0,0,25,5,0,1,0,0,0,0,7,7,0,0,0,0
isrij001,0,3,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0
spurj001,1,15,5,6,2,2,114,4,1,3,1,0,1,1,26,19,0,0,0,0
johnj007,1,4,2,2,3,3,36,3,0,1,1,0,0,0,8,6,0,0,0,0
ryanb001,1,0,0,3,2,2,13,0,0,0,0,0,0,0,3,0,0,0,0,0
groob001,1,2,1,0,0,0,11,1,0,1,0,0,0,0,3,3,0,0,0,0
breal001,1,6,0,4,0,0,46,2,0,0,0,0,0,0,10,6,0,0,0,0
