id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
durhr001,0,1,4,6,5,2,1,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0
valej003,0,2,6,6,6,2,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0
thomf001,0,3,3,5,5,3,0,3,5,0,2,0,0,1,0,0,0,0,0,0,0,0
graft001,0,3,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ordom001,0,4,9,5,4,3,0,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1
johnm003,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bainh001,0,5,10,5,5,2,0,2,5,0,0,1,0,1,0,0,0,0,0,0,0,0
perrh001,0,6,5,5,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
abboj002,0,7,7,5,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
singc001,0,8,8,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnc002,0,9,2,4,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
lee-c001,0,9,7,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hairj002,1,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moram002,1,2,6,3,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
hubbt001,1,2,9,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deshd001,1,3,7,4,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
bellj002,1,4,9,3,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
minor001,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
conij001,1,5,10,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
richc001,1,6,3,4,4,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
fordb001,1,7,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lewim001,1,8,5,4,4,2,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0
matol001,1,9,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
