id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
loaie001,0,16,6,1,3,3,85,2,1,4,1,0,1,0,23,22,0,0,0,0
cordf002,0,3,0,4,1,1,30,0,0,0,0,0,0,0,7,3,0,0,0,0
zimmj001,0,4,1,3,5,5,36,1,0,1,0,0,0,1,9,4,0,0,1,0
clarm002,0,1,1,1,1,1,14,0,1,0,0,0,0,0,3,2,0,0,0,0
ponss001,1,9,2,1,1,1,49,4,0,2,0,0,0,0,12,11,0,0,0,0
mcelc001,1,6,0,2,0,0,46,1,0,0,0,0,0,0,8,6,0,0,0,0
molig001,1,3,1,2,0,0,22,0,0,0,1,0,0,0,6,4,0,0,0,0
milla001,1,3,0,0,0,0,12,1,0,0,0,0,0,0,3,3,0,0,0,0
groob001,1,3,2,0,0,0,15,0,0,1,1,0,0,0,5,5,0,0,0,0
tromm001,1,3,0,1,0,0,19,1,0,0,0,0,1,0,4,3,0,0,0,0
