id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
andrc001,0,11,10,2,5,5,76,1,0,7,3,0,0,0,22,19,1,1,0,0
cubid001,0,7,4,1,3,3,45,1,2,2,0,0,0,0,12,11,0,0,0,0
borbp001,0,2,1,1,0,0,19,0,0,1,0,0,0,0,4,3,0,0,0,0
quanp001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
kochb001,0,6,1,1,0,0,27,3,0,1,0,0,0,0,7,6,0,0,0,0
millk004,1,12,6,4,9,9,94,3,1,1,4,0,0,0,22,18,0,0,0,0
ligtk001,1,3,0,0,0,0,7,0,0,0,0,0,0,0,3,3,0,0,0,0
burkj001,1,6,2,1,1,1,35,1,0,0,2,0,0,0,9,8,0,0,0,0
seanr001,1,3,0,0,0,0,11,1,0,0,0,0,0,0,3,3,0,0,0,0
remlm001,1,3,1,0,2,2,21,0,1,0,0,0,0,1,5,4,0,0,0,0
