id,game,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB,opp,loc,regpost,gs
maddg002,SLN200010030,12,9,3,7,5,75,2,1,8,0,0,0,0,25,21,0,1,0,2,SLN,0,3,1
remlm001,SLN200010030,3,2,0,0,0,22,1,0,2,0,0,0,0,5,5,0,0,0,0,SLN,0,3,0
mulht001,SLN200010030,6,0,1,0,0,34,0,0,0,0,0,0,0,7,6,0,0,0,0,SLN,0,3,0
rockj001,SLN200010030,2,0,1,0,0,19,0,0,0,0,0,0,0,3,2,0,0,0,0,SLN,0,3,0
ligtk001,SLN200010030,1,0,1,0,0,7,0,0,0,0,0,0,0,2,1,0,0,0,1,SLN,0,3,0
glavt001,SLN200010050,7,6,1,7,7,53,2,2,2,2,0,0,1,15,12,0,0,1,0,SLN,0,3,1
ashba002,SLN200010050,5,1,3,1,1,44,2,0,0,1,0,1,0,9,6,0,0,0,2,SLN,0,3,0
burkj001,SLN200010050,4,1,0,1,1,20,0,0,0,1,0,0,1,6,5,0,0,0,0,SLN,0,3,0
mulht001,SLN200010050,2,0,0,0,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,SLN,0,3,0
ligtk001,SLN200010050,3,0,0,0,0,8,2,0,0,0,0,0,0,3,3,0,0,0,0,SLN,0,3,0
remlm001,SLN200010050,3,1,0,1,1,12,1,1,0,0,0,0,0,4,4,0,0,0,0,SLN,0,3,0
millk004,ATL200010070,14,4,3,4,4,92,3,2,1,1,0,0,0,21,18,1,0,0,0,ATL,0,3,1
mulht001,ATL200010070,2,1,1,2,2,17,1,0,1,0,0,0,0,4,2,0,1,0,0,ATL,0,3,0
ligtk001,ATL200010070,1,0,0,1,1,11,1,0,0,0,0,0,0,2,2,0,0,0,0,ATL,0,3,0
remlm001,ATL200010070,4,3,0,0,0,30,1,0,3,0,0,0,0,7,7,0,0,0,0,ATL,0,3,0
ashba002,ATL200010070,6,0,0,0,0,22,3,0,0,0,0,0,0,6,6,0,0,0,0,ATL,0,3,0
