id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
ruscg001,0,5,5,1,6,2,65,2,0,2,2,1,1,0,12,11,0,0,0,0
mahop001,0,0,1,2,1,1,14,0,0,1,0,0,0,0,3,1,0,0,0,0
joneb004,0,7,2,0,1,1,32,4,0,1,1,0,0,0,9,8,0,0,1,0
whitr002,0,4,1,1,1,1,23,1,1,0,0,0,0,0,6,5,0,0,0,0
camme001,0,2,1,0,0,0,13,1,0,1,0,0,0,0,3,3,0,0,0,0
robeg001,0,3,3,1,3,3,32,1,0,2,1,0,0,0,7,5,0,0,1,0
benia001,0,3,0,0,0,0,11,1,0,0,0,0,0,0,3,3,0,0,0,0
ashba002,1,21,5,1,1,0,87,6,0,4,1,0,0,0,25,24,0,0,0,0
kamis001,1,1,1,3,3,3,22,0,0,1,0,0,0,0,5,2,0,0,0,0
mulht001,1,5,1,2,0,0,26,0,0,1,0,0,0,0,8,6,0,0,0,0
