advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,01,1,,,,,0,2,FX,millk004,1,0,,stews002,0,L
,22,1,,grebc001,,,1,8,CBCBFX,millk004,0,0,grebc001 doubles. ,grebc001,0,
grebc001 to 3B. ,00,1,,,grebc001,,2,9,X,millk004,1,0,,mondr002,0,F
,31,1,delgc001,,grebc001,,3,14,BBCBB,millk004,0,0,delgc001 walks. ,delgc001,0,
delgc001 to 2B. ,32,1,cruzj004,delgc001,grebc001,,4,22,CCBFFBBB,millk004,0,0,cruzj004 walks. ,cruzj004,0,
grebc001 scores. delgc001 scores. cruzj004 scores. ,22,1,,gonza001,,,5,28,BFBCFX,millk004,0,3,gonza001 doubles. ,gonza001,0,
,30,1,woodc001,gonza001,,,6,32,BBBB,millk004,0,0,woodc001 walks. ,woodc001,0,
gonza001 scores. woodc001 scores. ,32,1,,casta001,,,7,38,BCBFBX,millk004,0,2,casta001 doubles. ,casta001,0,
,12,1,,casta001,,,8,42,CFBS,millk004,1,0,andrc001 strikes out. ,andrc001,0,
,32,1,,,,,9,6,BFBBFX,andrc001,1,0,furcr001 grounds out. ,furcr001,1,G
,11,1,,,,,10,9,BCX,andrc001,1,0,,weisw001,1,P
,31,1,jonea002,,,,11,14,CBBBB,andrc001,0,0,jonea002 walks. ,jonea002,1,
jonea002 to 2B. ,32,1,galaa001,jonea002,,,12,20,CBSBBB,andrc001,0,0,galaa001 walks. ,galaa001,1,
jonea002 scores. galaa001 to 3B. ,00,1,,jordb001,galaa001,,13,21,X,andrc001,0,1,jordb001 doubles. ,jordb001,1,
,21,1,,jordb001,galaa001,,14,25,BBFX,andrc001,1,0,,lopej001,1,L
,32,2,,,,,15,48,BBCFBX,millk004,1,0,,stews002,0,F
,01,2,,,,,16,50,CX,millk004,1,0,grebc001 grounds out. ,grebc001,0,G
,02,2,,,,,17,53,SFC,millk004,1,0,mondr002 strikes out. ,mondr002,0,
,11,2,sandr002,,,,18,28,BFX,andrc001,0,0,sandr002 singles. ,sandr002,1,
,20,2,sandr002,,,,19,31,BBX,andrc001,1,0,,lockk001,1,P
sandr002 to 2B. ,00,2,,sandr002,,,20,32,X,andrc001,1,0,Sacrifice bunt by millk004.,millk004,1,
,01,2,,,sandr002,furcr001,21,34,CS,andrc001,0,0,sandr002 steals 3B. ,furcr001,1,
,02,2,,,sandr002,,22,37,CSS,andrc001,1,0,furcr001 strikes out. ,furcr001,1,
,02,3,,,,,23,58,CCFFS,millk004,1,0,delgc001 strikes out. ,delgc001,0,
,21,3,,,,,24,62,FBBX,millk004,1,0,cruzj004 grounds out. ,cruzj004,0,G
,20,3,,,,,25,65,BBX,millk004,1,0,gonza001 grounds out. ,gonza001,0,G
,11,3,weisw001,,,,26,40,CBX,andrc001,0,0,weisw001 singles. ,weisw001,1,
weisw001 to 2B. ,12,3,jonea002,weisw001,,,27,44,BFFX,andrc001,0,0,jonea002 singles. ,jonea002,1,
weisw001 to 3B. jonea002 to 2B. ,00,3,galaa001,jonea002,weisw001,,28,45,X,andrc001,0,0,galaa001 singles. ,galaa001,1,
weisw001 scores. jonea002 scores. galaa001 out. ,31,3,,jordb001,,,29,50,SBBBX,andrc001,1,2,jordb001 doubles. ,jordb001,1,
,31,3,,jordb001,,,30,55,BBBFX,andrc001,1,0,,lopej001,1,L
jordb001 scores. ,12,3,sandr002,,,,31,60,BCCFX,andrc001,0,1,sandr002 singles. ,sandr002,1,
sandr002 to 2B. ,00,3,,sandr002,,lockk001,32,60,,andrc001,0,0,Balk. ,lockk001,1,
,12,3,,sandr002,,,33,64,BFFX,andrc001,1,0,,lockk001,1,
,00,4,,,,,34,66,X,millk004,1,0,,woodc001,0,F
,12,4,,,,,35,70,SBCX,millk004,1,0,casta001 grounds out. ,casta001,0,G
,31,4,,,,,36,75,BBCBX,millk004,1,0,andrc001 grounds out. ,andrc001,0,G
,11,4,,,,,37,67,BFX,andrc001,1,0,,millk004,1,L
,10,4,,,,,38,69,BX,andrc001,1,0,,furcr001,1,F
,10,4,weisw001,,,,39,71,BX,andrc001,0,0,weisw001 singles. ,weisw001,1,
weisw001 to 2B. ,21,4,jonea002,weisw001,,,40,75,CBBX,andrc001,0,0,jonea002 singles. ,jonea002,1,
weisw001 scores. jonea002 to 3B. ,00,4,,galaa001,jonea002,,41,76,X,andrc001,0,1,galaa001 doubles. ,galaa001,1,
,00,4,,galaa001,jonea002,,43,1,X,cubid001,1,0,,jordb001,1,F
,12,5,stews002,,,,44,79,FBFX,millk004,0,0,stews002 singles. ,stews002,0,
stews002 to 3B. ,20,5,,grebc001,stews002,,45,82,BBX,millk004,0,0,grebc001 doubles. ,grebc001,0,
,31,5,mondr002,grebc001,stews002,,46,87,BBBSB,millk004,0,0,mondr002 walks. ,mondr002,0,
stews002 scores. grebc001 scores. mondr002 scores. ,12,5,,,,,47,94,FCBFFFX,millk004,0,4,delgc001 homers. ,delgc001,0,
,01,5,,,,,49,2,FX,ligtk001,1,0,cruzj004 grounds out. ,cruzj004,0,G
,01,5,,,,,50,4,CX,ligtk001,1,0,,gonza001,0,
,11,5,,,,,51,7,BSX,ligtk001,1,0,woodc001 grounds out. ,woodc001,0,G
