id,game,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF,opp,loc,regpost,gs
furcr001,PIT200006120,1,6,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
lockk001,PIT200006120,1,11,4,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
veraq001,PIT200006120,2,4,5,4,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,PIT,0,1,0
jonec004,PIT200006120,3,5,5,5,2,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
galaa001,PIT200006120,4,3,5,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
jonea002,PIT200006120,5,8,5,5,3,0,2,5,2,1,0,0,2,0,0,0,0,0,0,0,0,PIT,0,1,0
lopej001,PIT200006120,6,2,5,4,2,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,PIT,0,1,0
sandr002,PIT200006120,7,7,5,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
hubbt001,PIT200006120,8,9,5,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
millk004,PIT200006120,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
marqj001,PIT200006120,9,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
bonib001,PIT200006120,9,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PIT,0,1,0
chenb001,PIT200006120,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
jordb001,PIT200006120,9,11,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
ligtk001,PIT200006120,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
joynw001,PIT200006120,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
remlm001,PIT200006120,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
veraq001,PIT200006130,1,4,6,4,2,2,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,PIT,0,1,0
jonea002,PIT200006130,2,8,6,6,3,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,PIT,0,1,0
jonec004,PIT200006130,3,6,6,6,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
wengd001,PIT200006130,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
galaa001,PIT200006130,4,3,5,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
jordb001,PIT200006130,5,9,5,5,2,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,PIT,0,1,0
lopej001,PIT200006130,6,2,5,4,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,PIT,0,1,0
bonib001,PIT200006130,7,7,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
sandr002,PIT200006130,7,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
lockk001,PIT200006130,8,5,5,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,PIT,0,1,0
burkj001,PIT200006130,9,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,PIT,0,1,0
ligtk001,PIT200006130,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
hubbt001,PIT200006130,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
seanr001,PIT200006130,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
remlm001,PIT200006130,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
joynw001,PIT200006130,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
derom001,PIT200006130,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
veraq001,PIT200006140,1,4,5,4,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
jonea002,PIT200006140,2,8,5,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
