id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
roseb002,0,16,6,3,5,4,96,1,1,4,0,1,0,0,25,20,0,1,1,1
myerm001,0,2,0,1,0,0,20,0,0,0,0,0,0,0,3,2,0,0,0,0
dejem001,0,3,1,0,0,0,13,1,0,1,0,0,0,0,4,4,0,0,0,0
dipoj001,0,3,1,0,0,0,11,0,0,0,1,0,0,0,4,4,0,0,0,0
glavt001,1,15,4,1,0,0,70,3,0,2,2,0,0,0,18,17,0,0,0,0
mulht001,1,1,1,2,0,0,22,1,0,1,0,0,0,0,4,2,0,0,0,0
ligtk001,1,5,0,0,0,0,22,1,0,0,0,0,0,0,5,5,0,0,0,0
remlm001,1,0,1,3,2,2,22,0,0,1,0,0,0,0,4,1,0,0,0,0
kamis001,1,3,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0
rockj001,1,3,0,0,0,0,11,1,0,0,0,0,0,0,3,3,0,0,0,0
