id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
woods001,0,18,3,1,4,3,82,6,2,1,0,0,0,0,22,21,0,0,0,0
delov001,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0
weatd001,0,2,1,0,0,0,5,0,0,1,0,0,0,0,3,3,0,0,0,0
brusj001,0,2,1,0,0,0,12,0,0,0,1,0,0,0,3,3,0,0,0,0
wickb001,0,4,1,1,0,0,23,2,0,1,0,0,0,0,6,5,0,0,0,1
leskc001,0,1,1,0,1,1,5,1,1,0,0,0,0,0,2,2,0,0,0,0
leita001,1,18,8,3,4,4,126,4,2,4,2,0,0,0,29,25,0,0,1,0
mahop001,1,6,1,1,0,0,39,2,0,1,0,0,0,0,8,7,0,0,0,0
cookd001,1,3,0,0,0,0,22,3,0,0,0,0,0,1,4,3,0,0,0,0
wendt001,1,3,0,1,0,0,22,1,0,0,0,0,0,1,5,3,0,0,0,1
