id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
schic002,0,21,6,1,3,3,114,5,1,4,1,0,0,0,28,27,0,0,0,0
brocc001,0,1,2,0,2,2,22,1,0,2,0,0,0,0,3,3,0,0,0,0
holzm001,0,0,1,0,0,0,4,0,0,1,0,0,0,0,1,1,0,0,0,0
gomew001,0,5,1,0,0,0,24,3,0,1,0,0,0,0,6,6,0,0,0,0
leita001,1,19,8,3,5,3,109,7,2,4,2,0,1,0,30,26,0,0,1,0
wendt001,1,2,1,0,0,0,9,0,0,1,0,0,0,0,3,3,0,0,0,0
cookd001,1,3,0,0,0,0,16,1,0,0,0,0,0,0,3,3,0,0,0,0
franj001,1,1,2,2,4,4,28,1,0,1,1,0,0,0,5,3,0,0,0,1
benia001,1,1,1,0,1,1,8,0,1,0,0,0,0,0,2,2,0,0,0,0
rodrr004,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0
