id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
thurm002,0,9,6,3,4,4,65,1,0,2,4,0,0,0,18,15,0,0,0,0
liraf001,0,7,3,1,2,2,32,0,0,3,0,0,0,0,10,8,0,1,0,0
telfa001,0,4,3,0,1,1,20,1,0,2,0,1,0,0,6,6,0,0,0,0
forss001,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0
stris001,0,2,2,1,2,2,22,1,0,1,1,0,0,0,5,4,0,0,0,0
klins002,0,1,1,0,0,0,7,0,0,1,0,0,0,0,2,2,0,0,0,0
robeg001,1,4,6,3,7,6,65,0,0,3,3,0,0,0,14,10,0,0,1,1
mahop001,1,14,0,2,0,0,73,3,0,0,0,0,1,1,17,14,0,0,0,0
wendt001,1,4,2,1,1,1,29,1,0,2,0,0,0,0,6,4,0,1,0,0
franj001,1,2,1,1,0,0,20,1,0,1,0,0,1,0,4,3,0,0,0,1
benia001,1,3,0,0,0,0,11,1,0,0,0,0,0,0,3,3,0,0,0,0
